23,12
28,15
22,18
31,20
16,15
25,26
30,26
38,25
44,23
42,28
45,34
40,34
43,41
48,41
46,49
53,46
56,50
59,46
18,40
25,35
31,34
36,30
23,44
19,48
14,44
16,52
16,58
14,63
15,68
24,52
33,42
32,49
36,52
42,53
34,58
33,63
39,60
44,59
22,76
27,71
39,66
42,70
47,64
61,58
64,53
60,71
57,62
59,37
65,62
69,58
84,52
75,56
70,52
80,58
73,70
69,74
62,78
56,75
64,84
84,80
89,83
93,79
78,81
79,76
82,71
87,68
83,63
90,64
87,59
94,68
98,71
100,76
108,77
112,73
106,70
102,66
103,59
95,57
95,63
91,52
97,46
102,44
104,49
115,55
112,45
104,40
104,35
99,32
95,38
89,46
81,41
75,39
74,44
115,60
112,66
120,56
119,50
110,40
110,33
101,26
65,24
64,16
53,11
50,15
56,25
69,21
59,29
74,22
85,22
83,17
89,29
86,36
78,34
117,37
117,32
116,27
114,16
114,10
71,11
81,9
91,10
100,12
104,16
66,38
63,32
50,27
113,84
92,87
101,87
96,92
105,96
87,94
87,99
82,100
73,99
55,88
50,95
52,101
48,84
51,80
41,85
92,109
95,105
104,108
84,120
113,115
116,91
115,102
107,115
101,119
90,121
72,108
119,118
117,108
79,105
72,91
66,94
61,110
64,114
57,107
56,113
49,113
49,106
41,91
42,98
78,96
80,90
56,95
74,114
50,118
43,115
41,120
59,120
67,120
84,111
23,109
19,119
35,88
37,79
44,79
21,86
17,82
14,78
19,92
7,104
16,112
25,94
30,98
32,105
29,115
12,93
30,81
34,71
43,105
50,52
54,56
72,65
61,96
20,30
37,16
19,24
13,31
91,73
54,69
119,72
119,81
93,115
67,46
70,82
75,120
21,64
79,51
55,34
27,66
28,42
41,48
56,82
100,54
100,98
92,97
86,106
67,110
44,18
67,67
77,28
99,81
85,88
67,89
50,74
