7,5
5,10
9,16
6,27
6,33
9,38
3,40
13,31
12,25
24,16
35,14
48,8
51,19
30,30
39,29
24,34
35,34
29,37
25,42
20,38
10,44
15,42
19,45
9,49
14,49
25,47
31,45
36,42
41,36
44,28
49,29
46,35
56,33
62,34
57,24
59,14
66,15
65,10
69,5
74,10
83,7
88,5
83,12
74,4
93,21
100,14
113,12
104,25
98,31
107,30
106,35
111,35
94,36
91,29
87,25
79,31
81,36
73,36
85,39
87,33
100,39
105,45
116,43
109,48
118,54
118,62
111,56
113,63
109,66
104,67
99,67
105,62
102,58
97,57
106,54
100,48
93,44
93,52
88,51
92,57
89,61
84,61
84,66
89,67
94,64
84,54
80,57
80,49
82,43
76,40
70,45
66,39
73,53
50,42
61,43
65,24
68,29
73,17
65,53
60,49
46,46
37,49
34,53
33,58
28,54
22,51
22,56
12,56
15,60
20,64
25,60
31,63
37,64
41,61
50,60
45,54
53,48
54,54
70,59
62,58
59,62
66,63
75,62
78,68
84,77
74,73
72,79
78,78
71,85
80,85
85,82
67,75
69,69
64,71
56,66
51,67
54,71
59,76
55,80
66,91
66,80
63,84
58,85
58,93
53,88
50,76
44,78
41,73
44,69
32,70
27,67
23,71
15,65
9,61
8,69
5,73
5,78
10,74
15,70
14,77
14,83
9,81
6,86
12,89
17,90
21,87
19,82
23,82
27,78
30,73
33,79
37,83
47,84
41,86
43,91
27,87
32,91
28,94
23,94
19,97
16,103
6,103
11,107
21,106
24,99
33,96
29,104
34,104
29,112
37,109
42,105
39,100
46,102
49,95
45,98
53,101
57,98
48,107
54,111
60,114
65,109
60,105
65,102
71,104
80,111
74,114
84,106
81,103
76,102
72,97
78,97
85,98
84,91
92,88
93,94
102,93
110,93
90,75
97,73
105,74
43,114
