4.723911041395535693e-02,2.683271317972426573e-01,-5.621764997360867433e-02,2.178202453304496286e-02,-2.648726192612559927e-01,9.723826293144796629e-02,1.128203427782233786e-01,1.866404254979461136e-02,-1.865980154574687078e-01,2.082841095189138236e-01,9.428774829577378155e-03,-2.121067984311546251e-01,-2.333577742398449673e-01,2.125843614908463630e-01,-7.100332214284968413e-02,4.453127997229096996e-02,2.859452855237088476e-01,6.052538558457715157e-02,-9.830845053895921615e-02,1.763524657217426794e-01,9.798145235550123622e-02,-2.024572271694040637e-01,-1.256501308148724183e-01,6.636239283583253989e-01,-1.353788732487865021e-01,2.893395710807893928e-01,5.514741318686526561e-02,-1.287632635421573357e-01,-1.136623904050511058e-01,-2.607094090939731656e-01,1.322044995233247200e-01,2.325164705827355988e-02,-9.899508411575871913e-02,1.867420300667835542e-01,2.922302809643828603e-01,6.849758726024790523e-02,8.032866190720494570e-02,-2.551553490936463442e-01,1.084855145199170451e-01,-1.757530538995066283e-01,-5.086824611020194370e-02,-1.336130532093725842e-01,-1.280527393458144592e-01,3.322127068073997547e-02,-1.991753059723643249e-01,-1.465485310560718790e-01,-9.956097824928485107e-02,2.164441826679125991e-01,-1.126029460800685167e-01,-2.873303841985526685e-01,1.176859989791773087e-01,-2.864488421568644333e-02,-1.595265634089523821e-01,-1.216761297411266124e-01,3.100668339215790700e-02,-1.397316965398929037e-02,-6.824333652883345092e-02,-8.600629696260810031e-02,4.076981981409580347e-02,9.170844997890492678e-02,-2.267319575787425101e-01,-3.524619869161300240e-02,-8.440706223070162939e-02,-5.750206264872255446e-02,-3.818239273676666823e-01,-2.124077778636465907e-01,-4.137142475838090361e-02,1.941178601422176853e-01,-1.203035667387268998e-01,1.190816452349019866e-01,-8.697420237449693392e-02,1.570732074526686728e-01,5.109869021584459436e-02,-2.832037458545149655e-01,-2.011808086830406406e-01,8.468114277170664395e-02,-1.970884192533685630e-01,-2.319810986196713110e-01,-1.233155234532834627e-01,-1.208851010134426029e-01,5.872010954445666155e-03,-1.536709669526555855e-01,-1.865195151553482589e-01,-1.517019652168018207e-02,-3.984775828347209697e-02,2.405270874579011897e-01,1.234135126243052771e-01,2.047520466393430369e-02,-4.840842620569715260e-01,-2.983269601598595444e-01,5.089372437015987627e-03,4.895589678169923187e-02,-1.685201783163860212e-01,-9.484282656205647588e-02,-4.321994869824439811e-01,-7.413426224415839427e-02,1.325184847868739191e-01,-2.323196845104523456e-01,2.360630321129485731e-01,-5.906136911533843570e-02,-2.765027979075959652e-01,1.653220556246947914e-01,1.585714589368179828e-02,-4.628804290686544531e-02,-1.305286476629198000e-01,1.757643915767248821e-01,-1.340365181886980506e-01
-6.565026845724750149e-02,-2.246474366580258064e-01,8.788747060372101294e-02,8.337098860262094624e-02,9.422973861886560498e-02,1.156471375411825819e-02,-4.902794947901379513e-02,-5.901558166026631830e-02,-1.015520281222394294e-01,-7.759423661341226242e-02,6.772174716131001970e-02,3.944214777836425045e-01,5.232035213040758109e-02,8.586220615231171527e-02,4.567877765989490635e-02,-2.736168587188599899e-01,-4.029463651751540032e-02,-1.859454330209550643e-03,1.618145807014626514e-01,7.262639745240426215e-02,9.607570845866535147e-02,2.934922309052408196e-03,-6.149752976981382596e-02,-8.883021594413678668e-02,-3.234758265622098561e-01,-3.758154934355080745e-01,2.431731122999458150e-01,-3.156059719421503429e-01,-6.626933043058502726e-02,-6.449638960229928109e-02,-1.601374785313191185e-04,-1.626501538313481487e-01,-9.793592767139462640e-02,-1.126222981007799911e-01,-2.099246422456237382e-01,9.450833965278765403e-02,-1.670436006622721681e-01,-3.155818248612889398e-01,-1.471839819922956816e-01,-4.985187615695516744e-02,-1.381993229688303071e-01,1.935612541173652168e-01,-4.474067614678690075e-01,4.888918125859813973e-02,1.375431838295087250e-01,-7.713020164283737601e-02,-2.627471272042637973e-01,9.069695076176191584e-02,1.139143704209233526e-01,-7.002637847275267231e-03,-1.988023224306584569e-01,5.826765590151994356e-02,-2.427124311744086604e-01,3.048439131628984805e-02,-3.631101993595000407e-03,-3.514740835841020233e-02,-7.715480265036665786e-02,-7.705402798966055899e-02,-3.976078346748015968e-01,-6.608942979639081949e-02,1.584019131513206835e-01,4.251745524514313757e-02,3.280527440700894970e-02,-1.236362524837284205e-01,-8.091498584365722224e-02,2.445662833382260259e-03,1.743393183878849950e-01,-7.971851283613801131e-02,-1.055071076739791808e-01,9.213921322692147919e-02,-1.584216183705291492e-01,-5.759419811612614959e-02,-8.948236852733934543e-02,-2.522718102405855367e-01,1.322739057210476077e-01,-1.589274699059207152e-01,-2.108083945012957372e-01,2.182125637819257447e-01,1.164588582698305314e-01,-1.779629197564970011e-01,3.180090543443283013e-01,-3.124917041248189697e-01,-7.281667407395465974e-02,1.487239453915835674e-01,1.891527769611255636e-03,8.532281660524922151e-02,-7.775121453900393775e-02,-2.314475686878188221e-01,-1.685181371366982830e-02,-8.042882785895692777e-02,-1.861772340422240546e-01,-6.904792979106293138e-02,-3.825302586074785793e-02,-2.906704449473211382e-01,-9.187073105736472123e-02,-7.494926736064191908e-02,-1.473010757690542682e-01,-4.636675924631596113e-02,-5.061707043101199011e-02,-1.819441654510630668e-01,1.391730124230237675e-01,-1.190232963201144634e-01,3.129661962835379729e-02,-2.284319679943712100e-01,7.977801178837876095e-02,-3.058988119781195364e-02,3.171485361701198435e-03
2.244194704793976980e-01,-5.282248995634322014e-02,1.629545180249792127e-02,-5.795624462836986707e-02,-6.497701512745883423e-02,-2.098417435991033198e-01,1.917781488972389869e-01,2.749592996911031512e-02,-3.393794636526520914e-01,-7.327012301714666553e-02,-1.871650855726908202e-01,2.771633950441056843e-02,1.143385697165545806e-01,-6.945243466550127254e-02,-2.145047634590679653e-01,1.487759669468618484e-01,1.300176267758381410e-01,1.479309245131049319e-02,1.044182171820648986e-01,-1.699695006223336247e-01,-2.012664099210922375e-01,5.340988722597182076e-02,3.713393463242448816e-02,-2.222284319841543176e-01,-4.125688261954065794e-01,2.154013261502086274e-01,-4.560449967861142095e-01,1.716877265097625505e-01,-1.314265863444687710e-01,-1.248574851476209752e-01,1.068565441719358383e-01,-1.518419077209524626e-01,1.299573128120314891e-01,6.098049665690220833e-02,-2.108858716790621146e-01,-3.432307927177269957e-01,-4.768650200635517894e-02,1.006076857430666521e-01,-3.597457322178382322e-02,1.447250072982470860e-02,-1.257388659029818126e-02,2.461052002117038728e-01,-4.009727124754534633e-01,-3.669793249278209546e-02,-9.661086575905022955e-02,-1.637751140195071176e-01,-4.974853099243015109e-02,-3.753544825227098092e-01,-2.636199462228789314e-01,1.227003100322095197e-01,-4.531689713534972630e-02,-4.288721524490636261e-01,2.642227814015395415e-01,-1.256686754386333593e-01,-2.761122487474480525e-01,-8.446498699305200752e-02,-3.462384803295838476e-02,-3.574791010298272037e-02,1.910693284588371454e-01,-2.972119300890290750e-01,1.589858875990549092e-01,9.120156967952713911e-02,1.040922044115548395e-01,-3.235761628073255403e-02,-1.711485980696421383e-01,-2.150179450975814588e-01,-1.441192352958118976e-02,-1.018960629744407598e-01,-5.065462427167695403e-02,-2.208063040363281507e-02,1.407705472195913132e-01,2.986775410812284592e-01,-6.432294410841118970e-02,-4.668584599997814555e-02,-1.347558303533538115e-01,-2.062281594978401106e-02,-1.334025554710109029e-01,-1.028461742990097044e-01,-1.528114430878851626e-01,1.079044330919965849e-01,-4.135523423085438188e-02,-3.462916305891846624e-01,1.052866499155683394e-01,-1.439480211691808731e-01,-2.288135176078989474e-01,3.024073894245843386e-01,2.745067510054916005e-02,-1.317832301638276749e-01,-8.879237159820303760e-02,-6.566330588517811651e-02,1.587942586496701169e-01,1.510879783908913691e-02,-1.216154653202404512e-01,-1.455492430168398299e-01,-3.278102753944812930e-02,-7.220767122528102579e-03,-1.596392209486108549e-01,-2.011550722593634655e-01,3.515509370985107213e-02,1.430562642144088403e-01,-5.166421206818206519e-02,-2.946052220127453602e-01,1.358423003628413395e-01,-1.990227718651710886e-01,-1.732079232563088766e-01,8.132877162048782194e-02,-4.804978353537984331e-02
8.415677665330056900e-02,1.959174951416293650e-02,-2.440541638901153332e-01,6.857902718950570874e-03,-8.299919529763617743e-03,-1.047475759902271458e-01,1.457490692127661469e-01,8.484842590500703274e-02,9.226945809040625057e-02,-3.191253860770010276e-01,-6.487144328946288507e-02,3.818610726664290467e-01,-6.140226397789114166e-02,7.030277294180289904e-02,-2.251105477005048983e-01,-3.083383112920713431e-01,-1.974379389101044158e-01,-2.666019026757253108e-01,3.058650417283190637e-03,3.495961555904625317e-01,-5.082598737485495288e-01,-8.523097922815106586e-02,-1.812713481392264903e-01,-2.355637477336869900e-01,1.404150319430274088e-02,1.094929152262298366e-01,-7.011535183222013246e-02,2.729714525994337282e-01,-2.973037459950169659e-01,-4.630891975265630928e-02,4.690087799212996900e-02,-4.241292338766952108e-01,-1.931866339986812175e-01,-1.534965943573895486e-01,-2.078317427599958578e-01,-8.815414223706023733e-02,-4.071881340087691800e-03,-2.705554140755668246e-01,7.855396926074187380e-02,1.078781041853692918e-01,8.032134828099297963e-02,1.764602159085433553e-01,4.078973035633559618e-02,-1.618943115838848146e-01,-2.749460833366335760e-02,-3.087908610994978542e-02,6.236230042799956880e-02,-3.710972687599533026e-01,-2.957426165995311051e-02,-2.721460802935884438e-01,6.466511832842268548e-02,-2.336656818890284166e-05,4.426840813771668742e-02,4.943888631051041732e-03,-6.118046108402819955e-03,-1.471917971772966072e-01,7.941225042164262726e-02,-1.617081935431585460e-01,-1.695405913914566076e-01,-1.410953464383141176e-01,-2.202904257315500824e-01,2.760596783540235077e-01,-2.521813822501627333e-01,-2.202037471875752800e-02,-5.867701268660108910e-02,2.977011852870015129e-01,7.827504824526189398e-02,-1.900683013538187194e-01,9.480896319318260490e-02,-3.460560409615566768e-01,-1.147215499670827116e-01,-1.304933414979796424e-01,-2.022029272098537500e-01,-2.439403550091573669e-01,-5.690398911180381131e-02,-8.071277551448699517e-02,-1.614618056824309866e-01,1.212189903197278401e-02,-2.640819415797367453e-01,1.787059474924254376e-01,-3.673013314465795598e-01,-2.563454133940176738e-02,-1.008055312737342890e-01,3.972769599701311133e-02,2.080162957080185920e-02,1.468210208621211453e-02,-1.483473266839480942e-01,-3.047441881417834453e-01,1.688021468468964836e-01,-8.262149479732344703e-02,-2.989390677736368795e-01,-6.161107604987180186e-02,1.039142277753719035e-01,3.797319505287491924e-03,5.692920416355852498e-02,-2.091066607612385997e-01,1.952840191843982498e-02,2.141889096121735170e-02,1.939636733612329911e-01,1.829236497704696263e-02,-1.074122625748575449e-01,-1.748127803854289952e-01,-4.365365931570251712e-02,-1.090949957659019670e-01,5.822252478415120697e-02,-4.739239113460336217e-02,-7.279887771392138177e-03
1.094050010163285930e-01,-3.740509781613887696e-01,-1.852462214636667603e-01,8.223487217661761689e-03,3.077634033096941432e-02,-6.555315812943792993e-05,1.887592986748690138e-01,1.597850397578557402e-01,1.556354804314422080e-01,-3.118077369896735118e-03,2.308755536538437958e-01,-6.559407389818518175e-02,2.317125840242157397e-01,-4.117124259670103953e-02,1.631785539633370807e-02,-1.992401368633999192e-01,-9.281825118486845827e-02,-8.846198808259193858e-02,-6.940033331915062241e-03,-1.171310954614057515e-01,1.606796667884192731e-01,6.541993027672909911e-02,5.597132168409821307e-02,-1.282180976222469238e-01,1.493291028915297580e-01,8.075299497768520518e-02,-3.105947091824536876e-01,1.988224651065376158e-01,2.538509675403098909e-01,2.958662188936633450e-02,-1.399254911117946976e-01,-3.224614973597411116e-01,1.034536805237953883e-01,-2.878521780264343133e-01,-1.349925148139111408e-01,-4.585752036406702536e-02,-2.171505388814127802e-01,-1.033260767960472587e-01,-4.716009050272090830e-01,4.544902539787590290e-02,5.207198750689848166e-02,-6.909310201613327873e-02,-1.093892991913581608e-01,-1.504729967543204372e-01,-1.218811153176336953e-01,-1.157430394079331411e-02,-1.209915255524274813e-01,9.675219395614438611e-02,1.073484667829903982e-01,-2.708612886033716083e-01,-1.058112770011682274e-01,-2.119080883697331552e-01,-8.458076390023970548e-02,-1.329818765604020292e-01,-6.302385231005853961e-02,6.325214307138201167e-03,-4.912600017780294898e-02,-1.574929239188637420e-01,-2.185411041706541713e-01,-1.402529138262335606e-01,-3.845257871472256700e-02,-6.789550019417264770e-02,-1.128617225714196176e-01,-1.940483366241303465e-01,-3.370729548998426806e-01,3.681509099496130949e-02,-2.311533519707382189e-01,1.120227297737419747e-01,7.830932469266302376e-02,-2.057475537954193134e-01,-9.754069711299243051e-02,-4.444550850377048529e-02,-1.248822454476841010e-01,-9.828413189976605013e-02,1.419056228579042333e-03,7.829025237576092699e-02,3.080914126110174608e-02,-3.550105501470799535e-02,-2.063477116139827983e-01,6.422447788989504858e-02,1.057541299143860414e-01,-2.000357847773176767e-01,4.493432913908300408e-02,4.640098615970403989e-02,-1.603162145326545440e-01,-9.798914018516409474e-03,2.743938279199310826e-02,2.101644070272816467e-02,-3.955338189537221938e-02,4.178908419576080058e-02,-2.162487980493839057e-01,3.778260341931750574e-03,-2.614966756753848709e-01,-5.908175393935032743e-02,-3.352006537132011799e-01,-1.556137046358387621e-01,9.852095375812496003e-02,-3.410866109330373819e-01,-1.635757158280679718e-02,-4.493474796506458091e-02,-3.604015516660118851e-02,-5.403872812105435797e-01,-1.045468099609579704e-01,-2.260602656109277353e-01,-2.609263002446771673e-01,-1.993211455466284698e-01,-4.262515164554293579e-01
-3.543530110410715306e-01,-1.955374010866950119e-01,5.865158847759967264e-02,-3.157272766729149471e-01,-1.791670036618383047e-02,2.313089335332389404e-02,-3.959086264109459158e-02,-2.865708163699096783e-02,-1.139222446543910194e-01,-2.701899435437558616e-01,3.049526218925614068e-02,5.382065904489628924e-04,-7.409671594870913258e-02,-1.802606892849906717e-01,-4.498407200477482631e-02,8.401608472363958358e-02,-2.959477440717506735e-01,5.887980860227737256e-03,1.371170734738402612e-02,-4.455202116703309567e-01,-2.300576371716530344e-01,-2.514995220662402109e-01,-4.497248614905794417e-01,3.543274794601961597e-01,-5.508698171782083590e-03,-2.633190468900762499e-02,-2.329054658363001740e-01,-1.742167136422476392e-01,1.308307278782002425e-01,-1.614434150019099234e-03,-2.761600892073576841e-01,3.526240332590797055e-01,-1.994403459145957791e-01,-4.872287215557763451e-02,-6.568567893585257333e-02,1.417788251031127690e-02,-2.005771945472032691e-01,-1.798524320664970089e-01,-2.797995424743057041e-02,-2.080681662732997428e-01,-5.748265469310157028e-02,-5.422251395178637190e-02,-1.020190749481036940e-01,-6.872262214034775829e-02,-1.723435152615295785e-01,1.170840726373072321e-01,6.747161548113961294e-02,2.031163673596500518e-01,-7.644420778650011516e-02,2.417395891314385453e-02,6.931705610022663444e-02,-3.969160821608519463e-02,2.695571729864203181e-02,7.743397796809352307e-02,-2.550508749417828014e-01,-1.799570209711769120e-01,-1.309761793642580108e-01,2.344387252653309939e-02,-6.079818180821586204e-02,-1.253792490107075441e-01,5.560228693846306497e-02,1.410824053911688969e-01,-1.022690699551857818e-01,4.088981808573164400e-01,1.841037804326478011e-01,-1.332091140969412224e-01,-6.512546327767719800e-01,-1.146062527301703465e-02,8.645628878469166501e-02,-2.936674212109385146e-02,-1.263409661380717475e-01,-1.796649571854335714e-01,-2.394286175978767028e-01,-1.781605797136983638e-01,-8.869729824820531128e-02,-1.319464565071243600e-01,4.576416820385017376e-02,-1.463203672473248340e-02,-1.485428448213408359e-01,1.580342414705273035e-01,9.706724087214411989e-02,-1.476768782320497242e-01,-1.049209672176505820e-01,-3.419722696466515610e-01,-6.999151259920793899e-02,-2.774759276263586982e-01,2.909926773948804529e-02,2.832145464597201623e-01,-1.291823218442907095e-01,-4.176996034949844172e-01,-9.295911933951324368e-02,-1.612430490663697980e-01,-1.827288841293726596e-01,-1.105213002177629356e-01,-2.105188259757900249e-01,9.765870731743081512e-02,-1.758758414342297127e-01,1.723280397367662753e-01,4.550816493613016323e-02,-4.571637731649838554e-02,-2.016134122595188427e-01,1.728170331364636478e-02,-1.423704746507720720e-01,-7.822496825031514944e-02,-1.571456692890547957e-01,-3.122838374266949657e-01,-2.766421964542186140e-01
-1.420108294172476582e-01,-3.773543786424344293e-01,-8.888491011345646398e-02,1.688502381426164323e-01,-2.952815162136923077e-01,-1.876254342152845755e-02,2.331253510570220067e-01,3.522865043624098802e-02,-2.716350839957279439e-01,-2.767057479684454507e-02,2.499402921919433584e-01,-4.278817250565806751e-01,-1.363143066106684009e-01,-1.816349322778054165e-01,-1.384734643210538962e-01,-1.135361556369487990e-01,-2.671744916904514877e-01,-4.221823749317736574e-02,-5.570358603600327613e-02,9.997237997874655613e-02,2.635172082263353421e-01,2.022597990136305035e-01,-1.207248214432268957e-01,2.225580689679089452e-01,-1.786285208179700379e-01,-2.398057332585377122e-01,-9.090589668911772114e-02,3.207044287745432487e-01,2.059379197803671846e-01,-1.473894859894292475e-01,-1.417738050734052013e-01,6.119987833111229653e-02,-1.680309544396788590e-01,-3.584386365010910208e-02,-1.564493260735471958e-01,6.622326068378087127e-02,-7.439699942232103069e-02,-1.875503173189052852e-01,2.653025010632042296e-02,-1.998240091367234073e-01,1.617953058202624417e-01,-6.674293995887929654e-02,1.794665427222644494e-01,-1.150630887414724607e-01,6.845417287361289793e-02,1.985329251284361635e-02,-5.937148465958204044e-03,5.825281652738522470e-02,-9.082574177980205776e-02,-1.043992265045626533e-01,2.370804637137813031e-01,9.721808935277301278e-02,-1.469164643404378967e-01,-5.211584303346455949e-02,-2.516925880828330131e-01,-2.606311380879474879e-02,-8.959467224776820893e-02,-3.113046963182482529e-01,7.356788018427179443e-02,-1.684624180860557208e-01,-3.978495942873232494e-01,-2.021903579968050424e-01,4.516622725821445306e-02,-1.101693335355344999e-01,-1.170415642524115785e-01,-4.136908868320363086e-01,3.079737368216297067e-01,6.155259428912088909e-02,4.357930420627979112e-02,-1.991751956868642870e-01,1.365343142035120583e-01,-2.362009112637003805e-01,1.901685580349335783e-02,1.837321547821179624e-01,-1.000712920613545803e-01,2.018213501783016894e-01,-2.100095163051535901e-02,3.264820401116417387e-02,2.155635557501523261e-02,-2.126278286333639633e-02,1.078006322250796983e-01,2.197621431574938722e-01,-1.339284493921425734e-01,-9.693719114213596166e-02,-3.778132699586744803e-01,-2.241032422152274550e-01,9.486056433175373698e-03,2.187496134354422750e-01,-2.002445395482538304e-01,-2.545069632500084889e-01,-2.170023318528708778e-01,-1.656209076666160795e-01,-9.246885871170931748e-02,-1.691061448914678855e-01,8.775608975641155385e-02,-6.522007875336877092e-02,-1.568752044907655852e-01,1.109109671989968876e-01,-5.573707107308319836e-02,1.233193738365705311e-01,1.044140553988321257e-01,-9.276676046736835601e-02,-1.666173453797926973e-01,-6.474194554699758131e-02,9.357092417396141448e-02,5.188330268760151832e-03,-3.570189962267977801e-02
1.584612108302649036e-01,5.003539642836021262e-01,-1.487642119550861841e-01,-9.967055028150084706e-02,1.374556377165166710e-01,-3.914408085147844801e-02,7.625327829215765296e-02,8.127934144230451741e-02,8.527980530704221129e-02,-2.464779650629147223e-01,-3.371855716089931093e-02,-5.152626461114733630e-02,7.810906492564189361e-03,7.610676260399486248e-02,-4.004107953665570485e-01,3.345639605595598920e-02,-1.913822786727299163e-01,2.770862457268206680e-01,9.696217605791884742e-02,-4.420084293673072207e-01,-7.503256270080593815e-02,-7.426750213614502494e-02,-1.671192493895220232e-01,5.477781675743100681e-02,4.445556466711843985e-02,-3.628310391198438234e-01,1.012513260552577732e-01,-3.470802235985392947e-01,-2.178676817414685052e-01,-3.267547318416506030e-01,-2.680986773875572715e-01,1.499397277073581669e-01,-2.288765240097988610e-02,-2.075574360468160906e-01,-2.829637531522652405e-01,-7.852796518116821056e-02,3.436263889229280305e-02,2.601069498193133711e-01,-4.591204845532434464e-01,-1.987504443833476298e-01,-9.631682311339673230e-02,-1.098749400852666314e-01,-1.103472496955047039e-01,1.509266139013028807e-01,5.561270463138729553e-02,-2.003674533122005441e-01,-1.077100166485501220e-01,-1.775944857850910996e-01,1.351686238231406163e-02,-1.863498186882296404e-01,-2.320553443484362210e-01,-2.159235517775050239e-01,-4.319895899275051909e-01,-1.564577778916156209e-02,2.309297886370653141e-01,-7.377726224805900013e-02,-6.112020496863609237e-02,3.123445591715498515e-02,-1.059948493466818659e-01,-1.754981294590832186e-01,3.125136000955179294e-01,-1.946481809881680791e-01,-6.253140942766141075e-01,1.358080006112467597e-01,-8.213889390239886845e-02,1.358923874728009684e-01,7.589786864176791825e-01,-4.083186399730026617e-01,-2.833274864077453548e-01,-6.477687288223182849e-02,-2.068247324162279105e-02,9.928946608584257594e-02,8.363891884974362922e-03,6.037679590160145021e-02,-1.227675380134740368e-01,1.184778774644566351e-01,-2.405712678338543242e-01,1.753729862032514866e-02,-2.124178188060273365e-01,-3.493563097028478670e-01,2.741900098342799907e-01,-8.880574670418826810e-02,-7.589084516787496237e-02,-5.520398044068185184e-02,-1.255856677279999778e-01,1.721682377140501263e-01,-1.646024401786039537e-01,-1.345960740520640575e-01,-1.989959271781076844e-01,-1.354198469368433355e-01,-1.110588787702754959e-01,1.629835936868236912e-01,-2.596346739494752587e-01,3.522250769931889458e-02,6.710849987829844987e-02,1.513346071302845153e-01,1.819285264937972324e-01,-4.981560759026942148e-02,-1.667616431649074915e-01,1.199076957933006005e-01,-3.264331463250289000e-01,-3.141543665752269954e-01,-1.027235141971001436e-01,3.894975755932839068e-02,5.953695719833943661e-02,-2.016216158376364642e-01,-1.845974584578329025e-01
5.515471547544789632e-02,-1.787676835117477103e-02,-3.288430650010523149e-01,7.503148302013801230e-02,-1.439767446596398603e-01,-1.288641412501682348e-01,-1.256498018347338708e-01,-3.326478875846303751e-01,2.921547322817486664e-02,-1.837359636397055407e-01,-4.234862706108405983e-01,-1.495002294154240963e-01,2.651522153648892561e-03,-2.214899361606922357e-01,-1.345467051040009909e-01,-2.688822470361197925e-01,-3.097626752870129563e-01,-1.370486202189735436e-01,-3.126118762555010755e-02,-1.713181317781615684e-02,-2.814811645855684885e-01,6.696168971635124700e-02,-8.625506581690534080e-02,-1.418490839649703683e-01,1.639716255488624930e-01,-2.001293316215464746e-02,9.842089351225649652e-02,4.380083616781328681e-02,-2.881068504152557441e-01,-8.783084676945178762e-03,-1.229768850263672358e-01,-9.340547180204450406e-02,-2.086180516107662419e-01,-2.803990581187055381e-02,3.454228715419145612e-02,-5.636794318873133980e-02,2.927558359635161131e-02,4.319062145092469190e-02,-3.095242925310260143e-02,-2.765075622826018154e-01,5.606671233193887688e-02,-1.718596425293011376e-01,7.428503032450560484e-02,-1.452507120685518904e-01,-3.361280741135839745e-01,1.790160520974865554e-01,2.670023176358301761e-02,-9.888923280456672626e-02,-6.630656939819910833e-02,5.851790180205787562e-02,-7.815593961940570100e-02,3.932448541452925744e-02,-1.151593464662381688e-01,-7.310028656228192978e-02,-3.240859631480916270e-01,-7.996953554042232626e-02,-9.704941815124021320e-02,-5.916770356386782254e-02,6.821536542010217530e-02,-4.469595867451225252e-02,-2.231116725213278668e-02,-8.880808846176059534e-02,-2.076872420657802365e-01,-2.755567368784404558e-01,-1.155462223558425955e-01,-9.752094862777337114e-02,4.029291650154766258e-02,-1.409763765293501891e-01,1.061169306713055371e-01,4.644225108721621031e-02,-1.775139401576566467e-01,-3.382696481236958652e-01,-2.212872196206144559e-01,-2.298533079630843759e-02,-2.148518737922628929e-01,-1.087004352877474905e-02,7.004980100085590744e-02,-1.789809096001781230e-01,-1.497633226973334175e-01,-2.084804324783944285e-01,1.205220910977689713e-01,3.133294189309181882e-02,-1.289093990834021264e-01,1.505727650326316447e-01,1.214869881895810216e-01,-7.831006434231879698e-02,-5.421114272607913814e-02,7.965198808981323320e-02,-1.747401863342831208e-01,-7.471963025209794884e-02,-1.380479994222262585e-01,-1.270755077633578256e-01,-1.193618227761128886e-01,1.615234719479248793e-01,-4.610439949618850425e-02,3.736780512102377133e-02,1.021466052227233690e-01,-1.016514617694375539e-01,-6.074928533392270902e-02,-3.861383384174393169e-02,1.249271639329975064e-01,1.910479821280834933e-01,-5.914966390183456525e-03,1.078747784121346365e-01,-1.625594939654708693e-01,-2.560040328503909723e-01,-2.438963514994220427e-01
-1.365249429629732114e-01,-2.810230756625295978e-01,2.844367321171576424e-01,-1.668002714161072042e-01,-5.719368263817956044e-03,-2.119215517305372276e-01,-1.894149722585869999e-01,1.792961648308009914e-02,2.475204798138041368e-02,1.195736478106861345e-01,1.306292556527062776e-01,-3.853817875674124260e-01,1.726148894202655104e-01,-1.043455729265593546e-01,5.767412319498171902e-02,2.537439231715558630e-01,-1.422142582586539417e-01,-1.266026809615178605e-01,-4.793419459061697141e-02,7.880908796960139906e-02,-1.845187469303199712e-01,1.817442230009397863e-01,4.258260284110703536e-02,-4.457119158905284984e-01,-6.459205969689485460e-02,-1.631479026074726391e-01,-1.644975375478904545e-01,-1.245144175475316195e-01,-2.676718533370865405e-01,2.680703081741090191e-02,-1.245196857668744578e-01,-1.061540573950611743e-02,3.263025144049563897e-02,1.848242420503572528e-02,4.925872066862696519e-02,-1.386468078584515706e-02,-1.586474230671642838e-01,-2.493409133892799112e-01,5.260580378981614957e-02,-2.708710582821825530e-01,-3.181251568501328869e-02,-2.003559078895549711e-02,-1.335261792901801248e-01,6.269844316710330989e-02,3.439033088110167793e-03,2.296538851197523490e-01,-8.771465901456221292e-02,3.825171813070653987e-02,1.826101283918961371e-01,-4.504226372816064888e-02,-1.159190888986683654e-01,-7.442510766634331809e-02,-3.789963312705890014e-02,-2.272995572712918355e-01,-2.172724493554420433e-01,-1.816440738362064822e-01,-1.366287366464364883e-01,-3.406577715495646141e-01,-3.436040224267253862e-01,7.824498426386136685e-02,-2.622443650769911913e-02,1.244376567081214441e-01,-3.490541393406489112e-02,7.200777681624104254e-02,-1.944720769472573219e-01,-1.448972824038147478e-01,6.012487950112602869e-02,3.057336289180862671e-02,7.031840705237298039e-02,-1.213113850228867419e-01,3.066016798459271497e-02,-3.155688302257807498e-01,1.941462010513624881e-01,-2.545493794456234471e-01,-4.284990578584222526e-02,-4.627899928608484870e-01,-2.575809940363034053e-02,-1.769351478127580979e-01,1.597281625841296404e-01,-2.658823022883083920e-01,2.910414557530384763e-02,-2.429965587260998067e-02,-3.761381698005128449e-02,-1.077131540432626072e-01,-3.647781171858677784e-01,-7.647562569016844169e-02,-1.919643114240892345e-01,8.798239670421267866e-02,1.171571051495728932e-01,-1.413816876791812449e-01,-3.206103038015346018e-01,-2.155682603133825537e-01,-2.075432115382470910e-01,9.644353102834245239e-02,-3.657829460744189132e-01,-2.457317172564070507e-01,-6.670798670920635720e-02,-3.533878808160629270e-01,-1.652359946468996976e-01,-1.842398024546740010e-01,-5.559605411109466711e-02,-8.423760609539655830e-02,1.805274251055815349e-01,3.786019914046841531e-03,-3.415633221732110314e-02,1.118274898144145796e-01,-3.443887668866321139e-01
