0.2607936962,0.2474570759,0.2125212396,0.1363917207,0.1125836491,0.2261684745,0.1915410167,0.2450550819,0.2269375901,0.1015271364,Sum->,0.1960976681,0.0484694299
0.226954576,0.2273210728,0.1955608082,0.1452411919,0.0877688361,0.2237798366,0.1879639137,0.2436488738,0.2259791982,0.0993342139,,0.1863552521,0.0453443029
0.2254354648,0.2101033475,0.1754130104,0.1356430547,0.0792739487,0.220344348,0.1834597534,0.2424128785,0.2244624235,0.0978091628,,0.1794357392,0.0459207561
0.2236171204,0.1975184425,0.1691495394,0.1281501975,0.0618034089,0.2149511844,0.1764318832,0.2415720942,0.2223082416,0.0970132899,,0.1732515402,0.047377945
0.2212693764,0.1746003667,0.1608123688,0.1288675381,0.0525366428,0.2052186992,0.1625202692,0.2429029899,0.2193507888,0.0998524251,,0.1667931465,0.0458752977
0.218056364,0.1663196651,0.1586678792,0.1292559941,0.0522034368,0.1852961568,0.1452508052,0.2617226198,0.2153173163,0.1265800917,,0.1658670329,0.0434753915
0.2133333775,0.1499511173,0.1439817901,0.1293920784,0.051930108,0.1748630511,0.1440479708,0.2645971215,0.2099227295,0.124397907,,0.1606417251,0.0440298758
0.205536076,0.1383575872,0.1249853972,0.1292942735,0.0517025001,0.1688341402,0.1425897978,0.262502285,0.2052734335,0.1302425605,,0.1559318051,0.0436837429
0.1900721644,0.1378701554,0.0922680484,0.128945769,0.0515116805,0.1563722623,0.1407158649,0.2583572265,0.2138769676,0.1278661313,,0.149785627,0.0439072225
0.1710327883,0.1372743127,0.0803554434,0.1282946342,0.0513522601,0.1384930904,0.1381327193,0.2514346506,0.2020937255,0.1253739597,,0.1423837584,0.0394819778
0.1658205352,0.1365118009,0.0788043867,0.1272377248,0.0512217373,0.1378242061,0.134208385,0.2391256143,0.19030608,0.1246919652,,0.1385752436,0.0359052998
0.1559605314,0.1355053811,0.0759887781,0.1255763755,0.0511206408,0.1369694283,0.1272689785,0.2150001551,0.1672707231,0.1236285822,,0.1314289574,0.0307122864
0.1362627494,0.1341342776,0.0706490866,0.1228969466,0.0510537116,0.1358421279,0.112332191,0.1978398902,0.1317998602,0.1218752116,,0.1214686052,0.0260741653
0.1317378113,0.132184709,0.0588584991,0.1181959919,0.051033162,0.1343003156,0.0990897793,0.1762482769,0.115850911,0.1188801605,,0.1136379617,0.0263864889
0.1295893442,0.1292240417,0.0420147541,0.1084903312,0.0510873117,0.1320825154,0.099000384,0.1509763007,0.1026508629,0.1132570967,,0.1058372943,0.0257191729
0.1266189775,0.1242082163,0.0424467587,0.0897146941,0.0512863198,0.1286334177,0.0989193835,0.1299327925,0.0872437413,0.1007795383,,0.097978384,0.0242444044
0.121824008,0.1140277581,0.043057175,0.0886459726,0.0518374247,0.1225229975,0.0988456715,0.1254730368,0.0874166768,0.0847909579,,0.0938441679,0.0226945265
0.1124350477,0.0951165431,0.0442068675,0.0884763525,0.0535857854,0.109393557,0.0987783337,0.1172359873,0.0875872513,0.0851223351,,0.0891938061,0.0173980877
0.0935719047,0.0942799183,0.047692151,0.0884658899,0.0625103236,0.0935738097,0.0987166074,0.0995604815,0.0877546545,0.0854345844,,0.0851560325,0.0120219181
0.0911054883,0.0940010931,0.0682537461,0.0885204009,0.0930161514,0.093628377,0.09865985,0.0926617248,0.0879183998,0.0857293118,,0.0893494543,0.0053951917
0.0907988955,0.0938672912,0.0757057646,0.0886070165,0.0930917378,0.0936839512,0.0986075161,0.0926686978,0.0880782121,0.0860080191,,0.0901117102,0.0044095657
0.0906565075,0.0937999059,0.0777305899,0.0887107824,0.0931650208,0.0937400102,0.0985591388,0.0926946715,0.0882339554,0.0862720784,,0.0903562661,0.0040955317
0.090590128,0.0937693062,0.0791233782,0.0888238752,0.0932361018,0.0937961664,0.0985143166,0.0927329124,0.0883855866,0.0865227266,,0.0905494498,0.0038684465
0.0905667335,0.0937612543,0.0801965726,0.0889418357,0.0933050793,0.0938521307,0.0984727013,0.0927791765,0.088533125,0.086761073,,0.0907169682,0.0037171002
0.0905703058,0.093767911,0.0810728975,0.089061975,0.0933720482,0.093907688,0.0984339898,0.0928306841,0.0886766311,0.0869881113,,0.0908682242,0.0035942401
0.0905918862,0.0937845607,0.0818145816,0.089182609,0.0934370997,0.0939626782,0.0983979166,0.0928855611,0.0888161933,0.0872047303,,0.0910077817,0.0034857816
0.0906259845,0.0938081838,0.0824578797,0.089302658,0.0935003205,0.0940169833,0.0983642481,0.0929425149,0.0889519168,0.0874117264,,0.0911382416,0.0033882085
0.0906690144,0.0938367555,0.0830258965,0.0894214207,0.093561793,0.0940705174,0.0983327777,0.0930006392,0.0890839181,0.087609814,,0.0912612547,0.0032992419
0.0907185216,0.0938688697,0.0835343196,0.0895384419,0.0936215957,0.0941232192,0.0983033222,0.0930592907,0.0892123194,0.0877996362,,0.0913779536,0.0032173059
0.0907727655,0.0939035216,0.0839943175,0.0896534288,0.0936798023,0.0941750464,0.0982757188,0.0931180089,0.0893372453,0.0879817724,,0.0914891628,0.0031412569
0.0908304772,0.0939399782,0.0844141399,0.0897662002,0.0937364834,0.0942259715,0.0982498211,0.0931764627,0.0894588205,0.0881567465,,0.0915955101,0.0030702333
0.0908907113,0.0939776946,0.0848000637,0.0898766503,0.0937917045,0.0942759785,0.0982254986,0.0932344142,0.0895771687,0.0883250328,,0.0916974917,0.0030035664
0.0909527505,0.0940162602,0.085156982,0.089984727,0.0938455285,0.09432506,0.0982026333,0.0932916933,0.0896924103,0.0884870623,,0.0917955107,0.0029407243
0.0910160435,0.0940553621,0.0854887869,0.0900904146,0.0938980144,0.0943732156,0.0981811191,0.0933481794,0.0898046629,0.0886432274,,0.0918899026,0.0028812755
0.0910801612,0.0940947593,0.0857986283,0.0901937237,0.0939492179,0.0944204506,0.0981608598,0.0934037889,0.0899140398,0.0887938863,,0.0919809516,0.0028248637
0.0911447665,0.094134266,0.0860890928,0.0902946833,0.0939991918,0.0944667739,0.0981417683,0.0934584659,0.0900206506,0.0889393665,,0.0920689026,0.0027711906
0.0912095932,0.0941737367,0.0863623324,0.0903933345,0.094047986,0.0945121976,0.098123765,0.093512175,0.0901246003,0.0890799686,,0.0921539689,0.0027200031
0.0912744295,0.0942130587,0.0866201567,0.0904897274,0.0940956475,0.0945567365,0.0981067776,0.093564896,0.0902259897,0.0892159683,,0.0922363388,0.0026710845
0.0913391062,0.0942521435,0.0868641037,0.0905839174,0.0941422208,0.0946004067,0.0980907401,0.0936166211,0.0903249152,0.0893476198,,0.0923161795,0.002624247
0.0914034885,0.0942909221,0.0870954913,0.0906759637,0.0941877484,0.0946432261,0.0980755917,0.0936673505,0.0904214691,0.0894751574,,0.0923936409,0.0025793269
0.091467468,0.0943293415,0.0873154575,0.090765927,0.0942322701,0.0946852129,0.0980612772,0.0937170914,0.0905157394,0.0895987978,,0.0924688583,0.0025361803
0.0915309582,0.0943673599,0.0875249932,0.0908538691,0.0942758238,0.0947263862,0.0980477453,0.093765856,0.0906078104,0.0897187418,,0.0925419544,0.0024946798
0.0915938904,0.0944049465,0.0877249653,0.0909398519,0.0943184453,0.0947667656,0.098034949,0.0938136596,0.0906977623,0.0898351752,,0.0926130411,0.0024547121
0.09165621,0.0944420773,0.0879161376,0.0910239363,0.0943601689,0.0948063705,0.0980228448,0.0938605208,0.0907856718,0.089948271,,0.0926822209,0.0024161756
0.0917178743,0.0944787349,0.0880991861,0.0911061824,0.0944010268,0.0948452204,0.0980113928,0.0939064595,0.0908716117,0.0900581902,,0.0927495879,0.002378979
0.0917788497,0.0945149074,0.0882747125,0.0911866489,0.0944410498,0.0948833349,0.0980005557,0.0939514968,0.0909556522,0.0901650826,,0.0928152291,0.0023430399
0.0918391112,0.0945505867,0.0884432546,0.0912653927,0.0944802673,0.0949207331,0.0979902991,0.0939956552,0.0910378594,0.0902690883,,0.0928792248,0.0023082835
0.0918986397,0.0945857683,0.0886052949,0.0913424694,0.0945187068,0.0949574338,0.0979805911,0.094038957,0.0911182971,0.0903703382,,0.0929416496,0.0022746418
0.091957422,0.09462045,0.088761268,0.0914179324,0.0945563951,0.0949934557,0.0979714021,0.0940814249,0.091197026,0.0904689547,,0.0930025731,0.0022420525
0.0920154492,0.0946546322,0.0889115672,0.0914918336,0.0945933571,0.0950288168,0.0979627041,0.0941230816,0.0912741037,0.0905650526,,0.0930620598,0.0022104586
0.0920727159,0.094688317,0.0890565488,0.0915642228,0.094629617,0.0950635351,0.0979544716,0.0941639497,0.0913495857,0.0906587398,,0.0931201704,0.0021798077
0.0921292204,0.094721508,0.0891965373,0.0916351483,0.0946651978,0.0950976277,0.0979466804,0.0942040512,0.0914235247,0.0907501175,,0.0931769613,0.0021500517
0.0921849631,0.0947542098,0.0893318287,0.0917046562,0.0947001211,0.0951311115,0.0979393081,0.0942434077,0.0914959715,0.0908392809,,0.0932324859,0.0021211458
0.0922399466,0.094786428,0.0894626941,0.091772791,0.094734408,0.0951640026,0.0979323335,0.0942820406,0.091566974,0.0909263199,,0.0932867938,0.0020930487
0.0922941753,0.094818169,0.089589382,0.0918395956,0.0947680784,0.0951963174,0.0979257372,0.0943199705,0.0916365785,0.0910113188,,0.0933399323,0.0020657222
0.0923476552,0.0948494397,0.0897121209,0.091905111,0.0948011514,0.095228071,0.0979195005,0.0943572176,0.0917048293,0.0910943575,,0.0933919454,0.0020391306
0.0924003932,0.0948802475,0.0898311216,0.0919693769,0.0948336451,0.0952592784,0.0979136061,0.0943938012,0.0917717686,0.0911755116,,0.093442875,0.0020132406
0.0924523976,0.0949105999,0.0899465785,0.0920324311,0.0948655773,0.0952899542,0.0979080377,0.0944297405,0.091837437,0.0912548524,,0.0934927606,0.0019880213
0.0925036771,0.0949405052,0.090058672,0.0920943103,0.0948969643,0.0953201125,0.0979027799,0.0944650538,0.0919018732,0.0913324472,,0.0935416395,0.0019634436
0.0925542413,0.0949699712,0.0901675691,0.0921550494,0.0949278225,0.0953497669,0.0978978184,0.0944997589,0.0919651147,0.0914083602,,0.0935895473,0.0019394803
0.0926041003,0.0949990063,0.0902734247,0.0922146821,0.0949581669,0.0953789304,0.0978931396,0.0945338729,0.0920271967,0.0914826522,,0.0936365172,0.001916106
0.0926532642,0.0950276187,0.0903763836,0.0922732408,0.0949880123,0.0954076161,0.0978887309,0.0945674122,0.0920881538,0.0915553803,,0.0936825813,0.0018932967
0.092701744,0.0950558167,0.0904765803,0.0923307567,0.0950173731,0.0954358361,0.0978845797,0.0946003932,0.0921480187,0.0916265995,,0.0937277698,0.00187103
0.0927495505,0.0950836087,0.0905741405,0.0923872596,0.0950462627,0.0954636024,0.097880675,0.0946328311,0.092206823,0.0916963619,,0.0937721115,0.0018492844
0.0927966948,0.0951110026,0.0906691817,0.0924427783,0.0950746939,0.0954909266,0.0978770058,0.0946647409,0.0922645971,0.0917647168,,0.0938156339,0.0018280401
0.0928431879,0.0951380066,0.0907618142,0.0924973405,0.0951026795,0.09551782,0.097873562,0.0946961369,0.0923213699,0.0918317114,,0.0938583629,0.0018072781
0.0928890414,0.0951646289,0.090852141,0.0925509729,0.0951302314,0.0955442934,0.0978703339,0.094727033,0.0923771694,0.0918973906,,0.0939003236,0.0017869805
0.0929342662,0.0951908772,0.0909402592,0.092603701,0.0951573613,0.0955703571,0.0978673123,0.0947574429,0.0924320225,0.091961797,,0.0939415397,0.0017671305
0.0929788736,0.0952167594,0.0910262597,0.0926555495,0.0951840803,0.0955960216,0.0978644886,0.0947873793,0.0924859552,0.0920249717,,0.0939820339,0.001747712
0.0930228744,0.0952422831,0.0911102284,0.0927065421,0.095210399,0.0956212965,0.0978618545,0.0948168547,0.0925389924,0.0920869535,,0.0940218279,0.0017287097
0.0930662801,0.0952674559,0.0911922462,0.0927567018,0.0952363279,0.0956461913,0.0978594024,0.0948458813,0.0925911581,0.0921477797,,0.0940609425,0.0017101093
0.0931091013,0.0952922852,0.0912723893,0.0928060506,0.0952618767,0.0956707152,0.0978571244,0.0948744704,0.0926424753,0.0922074861,,0.0940993974,0.0016918969
0.0931513488,0.0953167779,0.0913507297,0.0928546097,0.0952870553,0.0956948773,0.0978550138,0.0949026336,0.0926929663,0.0922661064,,0.0941372119,0.0016740597
0.0931930333,0.0953409413,0.0914273354,0.0929023995,0.0953118726,0.095718686,0.0978530639,0.0949303814,0.0927426525,0.0923236734,,0.0941744039,0.0016565851
0.0932341654,0.0953647824,0.091502271,0.0929494401,0.0953363377,0.0957421499,0.0978512681,0.0949577246,0.0927915547,0.0923802185,,0.0942109912,0.0016394613
0.0932747552,0.0953883075,0.0915755974,0.0929957502,0.0953604593,0.0957652768,0.0978496205,0.094984673,0.0928396929,0.0924357712,,0.0942469904,0.001622677
0.0933148129,0.0954115237,0.0916473725,0.0930413483,0.0953842455,0.0957880748,0.0978481152,0.0950112365,0.0928870862,0.0924903606,,0.0942824176,0.0016062215
0.0933543486,0.0954344371,0.0917176511,0.0930862523,0.0954077045,0.0958105515,0.0978467468,0.0950374245,0.0929337533,0.0925440141,,0.0943172884,0.0015900845
0.093393372,0.0954570541,0.0917864856,0.0931304791,0.0954308438,0.095832714,0.0978455099,0.0950632463,0.092979712,0.092596758,,0.0943516175,0.0015742561
0.0934318926,0.0954793808,0.0918539254,0.0931740454,0.0954536713,0.0958545697,0.0978443996,0.0950887103,0.0930249797,0.0926486179,,0.0943854193,0.0015587271
0.09346992,0.0955014233,0.0919200177,0.0932169671,0.0954761939,0.0958761255,0.0978434108,0.0951138254,0.0930695733,0.0926996179,,0.0944187075,0.0015434883
0.0935074635,0.095523187,0.0919848074,0.09325926,0.0954984186,0.0958973881,0.0978425393,0.0951385996,0.0931135087,0.0927497816,,0.0944514954,0.0015285311
0.0935445321,0.095544678,0.0920483372,0.0933009385,0.0955203524,0.0959183639,0.0978417805,0.095163041,0.0931568018,0.0927991316,,0.0944837957,0.0015138475
0.0935811345,0.0955659018,0.092110648,0.0933420176,0.0955420017,0.0959390593,0.0978411303,0.0951871573,0.0931994677,0.0928476893,,0.0945156207,0.0014994293
0.0936172795,0.0955868635,0.0921717786,0.093382511,0.0955633727,0.0959594805,0.0978405848,0.0952109557,0.0932415209,0.0928954759,,0.0945469823,0.0014852691
0.0936529757,0.0956075686,0.0922317664,0.0934224322,0.095584472,0.0959796333,0.0978401399,0.0952344438,0.0932829756,0.0929425113,,0.0945778919,0.0014713596
0.0936882314,0.0956280222,0.0922906467,0.0934617945,0.095605305,0.0959995235,0.097839792,0.0952576283,0.0933238457,0.0929888147,,0.0946083604,0.0014576938
0.0937230547,0.0956482292,0.0923484534,0.0935006105,0.0956258779,0.0960191568,0.0978395377,0.0952805161,0.0933641443,0.0930344052,,0.0946383986,0.001444265
0.0937574535,0.0956681947,0.0924052191,0.0935388924,0.0956461959,0.0960385385,0.0978393735,0.0953031138,0.0934038842,0.0930793004,,0.0946680166,0.0014310667
0.0937914356,0.095687923,0.0924609748,0.0935766523,0.0956662649,0.0960576741,0.0978392963,0.0953254275,0.0934430782,0.0931235179,,0.0946972245,0.0014180927
0.0938250088,0.0957074191,0.0925157503,0.0936139016,0.0956860898,0.0960765684,0.097839303,0.0953474637,0.093481738,0.0931670742,,0.0947260317,0.0014053371
0.0938581803,0.0957266875,0.0925695741,0.0936506516,0.0957056756,0.0960952268,0.0978393905,0.0953692281,0.0935198755,0.0932099859,,0.0947544476,0.0013927941
0.0938909576,0.0957457324,0.0926224736,0.093686913,0.0957250275,0.0961136538,0.0978395559,0.0953907267,0.0935575021,0.093252268,,0.0947824811,0.0013804582
0.0939233479,0.0957645581,0.0926744751,0.0937226965,0.0957441504,0.0961318543,0.0978397969,0.0954119649,0.0935946286,0.093293936,,0.0948101409,0.001368324
0.0939553578,0.095783169,0.0927256036,0.093758012,0.0957630486,0.0961498329,0.0978401104,0.0954329483,0.093631266,0.0933350044,,0.0948374353,0.0013563865
0.0939869944,0.0958015689,0.0927758835,0.0937928696,0.0957817268,0.0961675938,0.097840494,0.0954536821,0.0936674244,0.0933754873,,0.0948643725,0.0013446406
0.0940182644,0.0958197618,0.0928253379,0.093827279,0.0958001894,0.0961851416,0.0978409452,0.0954741714,0.093703114,0.0934153983,,0.0948909603,0.0013330816
0.094049174,0.0958377517,0.0928739892,0.0938612494,0.0958184407,0.0962024803,0.0978414621,0.0954944212,0.0937383445,0.0934547505,,0.0949172064,0.0013217048
0.0940797299,0.0958555422,0.0929218591,0.09389479,0.0958364849,0.0962196142,0.0978420419,0.0955144365,0.0937731255,0.0934935568,,0.0949431181,0.0013105058
0.0941099382,0.0958731372,0.092968968,0.0939279094,0.0958543258,0.0962365472,0.0978426827,0.0955342219,0.093807466,0.0935318294,,0.0949687026,0.0012994804
