-2.471095676206298830e-01,-2.685958054062785871e-01,4.012343374992194955e-01,-1.646625558267413025e-01,7.177396294994889958e-01,1.283078337490668464e-01,3.397031813429027269e-01,6.959456818022567992e-01,-3.268771011974964114e-01,9.077747627054083557e-02,1.694625334767757563e-01,7.042133135949291134e-01,7.467026948027193356e-01,5.053046809441527065e-01,-1.126938138625894065e-01,2.732964769467228217e-01,-2.795420818689317577e-02,-1.684855073027402908e-02,6.807496080601416200e-02,7.624431441896997730e-02,5.075169086740628499e-01,1.333125572649220270e-01,-1.056761961185245680e+00,4.765212397347639017e-01,-1.279857056208244803e-01,-4.760320544944916799e-02,4.786964338699079696e-02,5.631308001653263506e-01,-1.062175864891378441e-01,5.240401422788286689e-01,1.287535321359205565e-01,2.723062216764287613e-01,-1.521944225373297876e-01,6.367204675145632375e-01,5.233004262554478148e-01,4.319670085161154138e-01,2.892918764164481016e-01,2.466086591050483529e-02,2.909810087797747302e-01,3.769700406974726414e-01,1.817525260325802416e-01,-8.647695861400031547e-02,3.143530916349370763e-01,3.543329281197504232e-01,5.738316924722218770e-01,-2.881014461640530322e-01,7.363393351127722752e-01,5.214115648518171664e-01,-1.789468848086389341e-01,3.280208430300156630e-01,2.569898191255184927e-01,5.311602354905272660e-01,-3.039111497586876043e-01,3.349162060387491091e-01,7.009861671270860572e-01,-2.096158815642356898e-01,2.573760618344720363e-01,7.115384841655165715e-01,2.841038717317790341e-01,1.706766978590511796e-01,7.459481550101010328e-01,8.310499634006718317e-02,4.156417495966875375e-01,-1.729124503349852571e-01,1.725377518211073657e-01,5.344519262942111215e-01,4.795348892158002863e-01,5.497600723499669328e-01,2.557029591588117975e-02,4.026461893799775371e-01,6.395878711972895203e-02,5.016564450359994876e-01,-1.170506802611920527e+00,-3.001609789791072624e-01,2.619413610498939060e-01,5.924410825563041216e-01,5.439951846993257289e-01,1.363587929605282120e-02,1.579333607552060037e-01,4.116168890073303444e-01,4.358011301805370108e-01,1.372315742301365438e-01,-1.734081420797028150e-01,7.509706295274707344e-01,3.254091434401278349e-01,4.487189101678274450e-01,4.223998194081960977e-01,1.814949043670979201e-01,4.081337395707859139e-01,3.695071814590061843e-01,8.905212437789798707e-02,2.260725220550502401e-01,5.951948471448660349e-01,8.805100862142133111e-02,-4.949099945400737832e-01,1.669995836748150442e-01,2.446306281480137568e-01,4.378437333046710789e-01,5.975590053418757819e-01
1.018002667756710833e-01,7.307021893426578485e-01,4.568377851272185652e-01,-1.089964100646108880e-01,1.413647413580174095e-01,-1.472435424221432698e-01,5.186858788431897294e-01,4.840568299027989130e-02,-2.764826955025905253e-01,6.185209483588278712e-01,-7.008096470255213706e-02,2.320973411382594720e-01,2.379714834575994142e-01,8.321266182918466425e-01,5.968411681199350394e-01,2.390373478432226279e-02,-1.620201910312067117e-01,3.193169695415347120e-01,5.904832787333298416e-01,2.587686533109239129e-01,-5.185102967066927693e-02,3.739666621560280291e-01,1.116822679077654978e+00,1.281576745331892975e-01,8.104799018363885166e-01,7.893173268638603579e-01,-2.340146566338933143e-01,2.844661650101191763e-01,3.466871395401406875e-01,-2.431249173780547779e-01,4.805526198731796539e-02,4.697719762924620901e-02,1.317620631573295509e-01,3.489876525922218364e-02,3.882628846654542776e-01,3.235598232736031643e-01,-1.229565281769637169e-01,1.835720939985960032e-01,4.231523930187877647e-02,4.143167979518106447e-01,7.261829698830846169e-01,-1.551772690302245794e-02,4.341141301344382253e-01,4.144323464764742004e-01,-3.211298667933491086e-02,-7.691602642597147876e-02,-1.960333954690427760e-01,1.826638877173601128e-01,3.532815255161778634e-01,3.350339428374927708e-01,4.924416684520192544e-01,7.181816889969303563e-01,1.153232209581701029e-01,-7.719779844675972447e-02,1.840430247597617530e-01,7.467770408893642520e-01,-1.529513748049159683e-01,1.938735888975754995e-01,2.438193041951189355e-01,3.633266529469359463e-01,2.910981626115858867e-01,-1.312964466004751529e-01,4.696373182204972158e-02,7.338581918945394911e-01,-2.181858646547898961e-01,1.152550778934751663e-01,5.493481412975351752e-01,6.872987708282794934e-04,-8.761675821271538989e-02,5.964650934265348647e-01,-1.071492198214252511e-01,5.860107456480678767e-01,4.284053069691471927e-01,-2.797201861062381667e-01,3.347819554877164983e-01,1.997262882589264654e-01,6.557576147662947941e-01,1.321589963156387937e-01,3.701926311196847008e-01,-7.453836688299803059e-02,4.088519143744168138e-01,3.014456421443599196e-02,2.829991639402310577e-01,4.626747042610558358e-01,8.348982898395703733e-01,-4.854609718925712719e-02,-4.246129545194800292e-02,8.528897184253952934e-01,4.560422021335303611e-01,3.075170218060075955e-01,2.596625809140670413e-02,1.239879545753233420e-01,-1.981868701215502293e-01,2.149434730997467069e-01,-2.792234515168868780e-01,1.253937008109252127e-01,-1.608299237661853509e-01,3.434217281229731689e-01,2.733245994672506285e-01
5.105637819645846287e-01,2.779268213905486395e-01,-1.332280686469337339e-01,2.992003320524985188e-01,2.035594853095573087e-01,2.320369484821631356e-01,6.811038513589746657e-01,5.288009543985755512e-02,-5.211985093880009551e-02,6.448444805686028847e-01,6.685019102022125015e-01,1.519740120470024491e-01,4.478115063276886798e-01,2.589688290688636485e-01,-6.919017007942218633e-02,2.387758813522970758e-01,6.664083289803517385e-01,8.048191836031058921e-01,2.338982969064293538e-01,7.130103414973026910e-01,4.867360415167861776e-01,6.986298588278122557e-01,1.069901588991318819e+00,3.022390049613175589e-01,1.772091747279957441e-01,-9.946458638834446142e-02,1.662182479150375314e-01,4.346839499656478534e-01,-1.225736242126746200e-01,-1.595344426037004215e-01,1.386127548490575546e-02,5.530955272869030326e-01,3.558538401112217309e-01,5.936772348480406913e-01,2.495039304212888498e-01,2.891335766886576342e-01,4.408042265589250941e-01,3.082504612371629316e-01,2.270490022137098551e-01,4.133392791654419418e-01,7.835202409123146472e-01,7.733134794378404217e-03,7.687254644906175161e-01,-1.866266315691388067e-01,4.611155425257847940e-01,4.121547344848963124e-01,1.056679434331247031e-01,-4.391933354050112093e-02,-1.196818261018078727e-01,7.117275355354297783e-01,-4.122481350811668666e-02,2.517509527507124090e-01,-2.592454533281426075e-03,1.301693311876545855e-01,2.407159977398596884e-01,2.060110899210188251e-01,6.588531585740430296e-01,7.399190459175474244e-01,3.162343136621772466e-01,3.111645607754018328e-01,1.214981220976984744e-01,4.058392820997693828e-01,-1.173757991475732065e-01,2.740997902317516832e-01,1.689112882586555342e-01,5.575455888574001317e-01,-3.571122768083249271e-02,3.502895750018472087e-01,4.493117874983746929e-01,2.538559687620720595e-01,5.297761427831638309e-02,6.516258426228779266e-01,9.237536399287792077e-02,3.202589051657183106e-01,2.910910562966571025e-01,-1.886912270003351100e-01,6.578253239478397685e-01,6.601680720015815629e-01,-1.300353393976087235e-01,3.658733553732459454e-01,-6.779624856281757372e-02,-3.669222241824900144e-02,-9.091997146549703895e-03,5.105708308878376123e-01,6.358736845164300044e-01,-2.851854536825143907e-02,3.987731584596990730e-01,7.474927736173697657e-01,-1.419880875682785759e-01,7.780875352577768522e-01,2.959560991702793187e-01,-3.057262960164898458e-02,2.029133810420820361e-01,3.619726804642184881e-01,-1.418590090245485102e-01,4.273607083908517179e-01,-8.359885470862220280e-02,5.490111003560679305e-03,-1.957686067141750641e-01
2.530119798799434494e-01,2.320580467346181064e-01,8.556556481093243252e-03,4.156725395981686888e-01,-3.463142767320729308e-03,-1.390333380341018110e-01,4.469996798177464647e-01,-4.176140150648215317e-03,2.799065314467031884e-01,1.632562380293181015e-01,3.873164374916321373e-01,-7.239809690766255655e-03,7.595488131171790336e-01,5.520043590447166748e-01,-9.871418763795146434e-02,9.577579619372282582e-02,6.277329436439629262e-01,3.672659459906982282e-01,7.095227968943219610e-01,5.773284155326777745e-01,5.146054665417593155e-01,2.556385498305582260e-01,4.936655203033708972e+00,5.059439083371201212e-02,1.250230745557809331e-01,2.977617003865397627e-01,-1.684682294258314783e-01,-3.030917025968838385e-01,8.113931277644194362e-02,1.080606344184761730e-01,3.768684939160810710e-01,2.513523769997678126e-01,3.283387851879450148e-01,4.245163436918985012e-01,6.106278869771186724e-01,4.842810420768506319e-01,5.032173635265745348e-01,1.004137636162500263e-01,-1.572245595930681084e-01,-7.468206501510996076e-02,5.811946549543355323e-01,-7.848005562448617800e-02,9.769465283690247082e-02,3.232308932388007205e-01,4.800894199552342423e-01,3.462479866673615625e-01,3.474518354141922227e-01,6.046134343576580195e-01,7.099441975630157442e-01,2.335491583587274433e-01,5.245444626000356214e-01,7.474902825838597442e-01,-1.212993345994961697e-01,7.178728801133012205e-02,-1.261830527231754817e-01,3.192223318015759426e-01,2.567893506974200379e-01,9.001463362269026755e-03,6.420204149586402620e-01,3.759928643170071250e-01,4.347262852697943436e-01,4.895124825119890333e-01,-1.558874959057277576e-01,2.288773427421335604e-01,-2.292124331702771745e-01,4.005895271796851564e-01,-6.736775587058256576e-02,5.541188698224124298e-01,2.367528570345302785e-01,5.130415898303941624e-01,5.274386056613913354e-01,3.337617494957343944e-01,-3.850516390414413515e-01,-1.982023230214085829e-01,-3.876614719044547963e-02,3.934362001142340803e-01,6.931850637219628686e-01,6.113515432108457270e-01,5.546835373285288057e-02,7.872828635930205765e-01,9.420547175875206014e-02,-2.225898189585738818e-01,2.228812904110956394e-01,7.916381384122487264e-01,6.203857651443205057e-02,5.959755429506383706e-01,-9.597053641695336978e-02,2.857682675025112751e-01,8.157522121088340850e-01,3.623540613438183677e-01,-1.662414350563081455e-01,-1.347560812401077113e-01,-1.620661753406551775e-01,1.019316300375237294e-01,2.096109794800208592e-01,1.731333677100649893e-01,7.617170883054920072e-01,-7.550050125518983912e-02,4.226071524425459303e-02
7.785451258959472653e-01,6.381230431504079093e-01,8.789623388584218155e-02,6.695838114255164841e-01,2.028736023321426329e-01,6.823753921183078885e-01,3.494315610651203552e-01,7.129202343168355993e-01,1.088746093025763778e-01,2.389490025795903694e-01,6.471661316632942862e-01,-9.694742802870033593e-02,5.607727622262903555e-01,2.617231553012439593e-01,3.323432134358207390e-01,1.757214572914988782e-01,4.241320318381651133e-01,-6.250866082373293664e-02,2.305050450171406140e-01,5.668909066821194997e-01,6.876734987870164462e-01,2.314573650078828870e-01,-1.253124163649762091e+00,1.723079964121275176e-01,6.916425278024891377e-01,6.458266551269665756e-01,-2.231873624964196834e-01,4.947212199022216206e-01,7.350119132907714237e-01,6.005351573798015652e-01,6.534767887706095513e-01,-1.217984086371401570e-01,7.415642649765145089e-01,4.999897929468926083e-01,4.867953784882866897e-01,4.735613252283586427e-01,-4.539727198928647511e-02,2.954101184045360151e-02,-2.242993896688277866e-01,6.576149502357058196e-01,6.601246331663787048e-01,7.484592208558309423e-01,4.086796128394560856e-01,2.493718626203755839e-01,1.274186071578375934e-02,2.935468763525116431e-01,4.444097476327257823e-01,5.813262942041859116e-01,5.830560458910335475e-01,2.486464081260489345e-02,1.380613408062697223e-01,4.027233199428874588e-01,7.960639007585903482e-01,3.937763659582060871e-01,3.591592463171515703e-01,3.458055699055029852e-01,6.334891572692140371e-02,-5.556048846907407635e-02,-1.588234106034042692e-01,1.262451932459148496e-01,7.342514658761151169e-01,-2.375610120477947285e-02,2.794943568426987990e-01,-1.289907617300523925e-02,7.528528685516402419e-01,5.509984884258021243e-01,-1.317489838505395416e-01,-4.029664279777830233e-02,1.414786068417893221e-02,4.578813381831303153e-01,2.240478822783647239e-01,2.080932018768008318e-01,4.630997874695882421e-01,-1.992070152466147714e-01,1.869659047952097475e-01,2.139767749694477805e-01,4.382137495207268363e-01,-1.616763912174666862e-01,4.439706775251841542e-01,7.020110955989974366e-01,4.281082969013818573e-01,1.025378988899079552e-01,-6.253885333681524078e-03,4.393800522838862688e-01,6.426597357635948082e-01,7.582412632971573530e-01,8.719516206880245646e-02,2.783385003332358373e-02,6.403430755832606458e-01,9.016334968891170920e-02,3.806675628484578189e-01,8.551117019131135866e-01,7.048550321366696680e-01,4.320185761521524309e-02,2.761472038557284403e-01,6.113962590924670870e-01,2.268143381075787834e-01,5.426585715601537352e-01,-1.425106105501878773e-01
8.146512925158571061e-01,-1.454244036160471099e-01,6.378427927152567900e-01,9.463921716923924532e-02,6.231622563080150279e-01,4.522887676462011286e-01,2.641817423251122121e-01,-5.786403286438633609e-02,3.242915903727811022e-01,2.743651674873834878e-01,9.800654324950414109e-02,-7.969817061935140223e-02,2.674100569182110698e-01,2.508132162750419808e-02,8.485472934732356254e-02,2.027187223782705994e-01,-4.413373564312244451e-02,4.732546100098274366e-01,6.324824734739140641e-01,-2.688969599815587211e-03,2.482881976638102728e-01,-5.362937927167347324e-02,9.499274650209582616e-01,3.009191351271233161e-01,1.792253420868410441e-01,-1.662893126808698552e-01,2.572232859266675442e-01,6.505058401825342118e-01,2.207264168408938354e-01,1.967736568926279073e-01,5.916365723423908651e-01,5.872717582680794246e-01,1.413041043777074901e-01,-1.767166532790950539e-01,7.839235892165842268e-01,1.793046835925440063e-01,6.110431962093983982e-01,-1.253464693400340724e-01,7.619560428304579247e-01,6.081411544135689740e-01,4.008862292732486010e-02,2.944669352466978626e-02,1.373183287084467075e-01,5.720971935947382070e-01,4.873994669032264970e-01,4.376232038513176437e-01,1.873000993674656112e-01,5.038863386437476555e-01,4.950959751248831808e-01,8.015610805636909086e-01,2.134468187011841489e-01,-1.526888371149359158e-01,1.261768652523541367e-01,-9.340234178179045166e-02,3.733300431728094892e-01,4.517708931476239198e-01,1.123071881294940566e-01,7.306125782973767191e-02,8.521924789324042404e-02,-6.697000577560498213e-02,2.493275199461940927e-01,5.023120622575583116e-02,3.705879577697413808e-03,4.730723758484191022e-01,4.433234421783114887e-01,3.255807805877148908e-01,1.434969513182756395e-01,6.736055572415649007e-01,4.625736333721079951e-01,-5.510780380704945886e-02,4.954392299280859224e-01,8.290782307258401373e-02,-2.052945881362465766e-02,2.341148738780401695e-01,6.480647105954638887e-01,-1.115519503231252735e-01,4.526611029810821973e-01,3.618423816524155567e-01,5.541977997521783939e-03,5.724117645845370195e-01,-8.395576775235727429e-02,-2.610150371080325882e-01,9.247889710749050696e-02,3.602128802006796526e-01,3.716886048806614107e-01,7.679862049400100199e-01,3.397115240764165267e-01,6.271805888419313968e-01,4.129378583756365684e-01,7.580142131275240391e-01,7.356031432642137213e-01,4.695067688328226074e-01,5.890844282606333415e-01,6.235999225023285131e-02,4.702188061439865896e-01,4.789238406717565844e-01,3.684789258072414531e-01,1.942083618671894829e-01,7.182501397150506950e-01
4.825887963203264741e-01,4.215152512764920867e-01,3.139763309150766513e-01,1.770368785725583705e-01,2.628462972431152012e-01,4.353644586043769471e-01,6.040232546064735475e-01,2.223168669631503946e-01,6.595447128317376562e-01,8.095206030500486927e-01,6.086271105227610834e-01,8.255128097855175540e-01,3.427343004487878875e-01,8.531181679040318322e-01,-2.007137356825140495e-01,6.447399555397338444e-01,3.493071503782962384e-01,6.744858872854776477e-01,1.931673535435775857e-01,-6.938003274206705484e-02,7.807560930504251484e-01,-9.929778702016894831e-02,-2.127574282853613719e-01,3.944463374035833692e-02,6.614760323344851534e-01,7.440867880224975028e-01,2.520422195094995099e-01,1.093702466219605429e-01,2.729885873306860805e-02,-5.742797685291833182e-02,6.894115798069738732e-01,-1.508994304307017253e-01,-2.603774394995542751e-01,5.540755841182044145e-02,4.025914503867000782e-01,-2.617017299880756709e-01,-4.396549605156683388e-02,1.716599068960594776e-01,3.228060753008490935e-01,3.954072803433031358e-01,3.907710066794110593e-01,-8.476817969308164669e-02,5.791849697100347472e-01,5.480444889914533046e-01,2.656782266640290158e-01,-3.937140463709006694e-02,-1.390450115676350289e-02,-6.986674078426206858e-02,1.369352177000962567e-01,4.387857065213953134e-01,-8.519159357025658796e-02,8.722460076320542877e-02,8.207175702810876050e-01,4.013267595390073578e-02,-1.355885252293852206e-01,-2.930704067258113610e-02,3.071774678731792677e-02,7.283327679848572433e-03,1.040057506568401458e-01,3.792043046494515957e-01,5.189364886904352520e-02,6.441733670582461269e-01,-1.046824905692875785e-01,1.768789432122012395e-01,4.891373131625360027e-01,1.151801088321881411e-01,6.914070667416361005e-01,6.039951590630453504e-01,-1.126068489568123054e-01,8.374665165634985753e-01,2.897195262200265020e-01,1.412016353932397383e-01,-9.018712685737412249e-02,6.939649496965653031e-01,6.757654213203968530e-01,8.260114706642522897e-01,6.858441814625751975e-01,4.753793040899590427e-01,5.122797227523545605e-01,3.071720016903346506e-01,-6.308541647246938833e-02,6.268403725261919579e-01,5.977632814062714406e-01,3.902998120714900043e-01,2.377210113496373498e-02,7.913858268056670475e-01,7.856734634159064923e-01,2.854855185643357177e-02,-1.179980041656951417e-02,-1.353731032940443668e-01,3.180505493891579438e-01,-9.973250341659987972e-02,3.148279988920513195e-01,3.704272563269940810e-01,1.734387179840442827e-01,2.306837634544129378e-01,6.226315425723590730e-02,4.819695781467685514e-01,4.823405804485174087e-01
7.089862548043552870e-01,8.019677076682781847e-01,8.096822722705656616e-01,7.660034293958298823e-01,1.321723400400148241e-01,7.822690945408202756e-01,7.033337895960213304e-01,6.518790140816603795e-01,4.962733433654812343e-01,6.671904621321634865e-01,4.519323955975448892e-01,7.561141282524143359e-02,6.868425757872387294e-01,3.117716425134030578e-01,-5.357061098301503510e-02,6.715405243400224267e-01,-1.302614568667509187e-01,-1.250680909635936422e-01,6.700891867228283560e-01,6.373695297270496329e-01,1.679094910415546149e-01,7.584184055947836844e-01,-1.571831924936234248e+00,9.446646169765381129e-02,8.310264166565372035e-01,4.783665528269519518e-01,6.547842482917649587e-01,1.372588869647471546e-03,2.317341722690127725e-01,-4.065452237522286516e-02,4.741451034229960393e-01,2.837867265251207693e-01,4.901077965020772531e-01,6.505208642983562051e-01,8.902262571283056092e-01,7.066481143335526065e-03,7.863563407813018991e-01,2.947110224726170458e-01,1.936795147055841160e-01,3.216114260892058985e-01,8.433561990438220857e-01,4.600114664155843247e-01,3.477779203044938927e-01,1.361925941475311819e-01,8.104353590955249986e-01,8.716956748687394729e-02,8.167362666326682952e-01,1.896009672207864538e-01,8.083372883572090273e-02,5.471334630585000802e-01,4.050296968995922842e-01,2.792200162013777631e-01,6.163124939867852259e-01,8.226246176100582286e-01,6.773668526622641517e-01,6.854751547979525128e-01,5.336633422058626453e-01,6.782991146536915261e-01,2.333243387701756932e-02,7.166425996790294350e-01,2.399281433692016519e-01,4.032219107784222878e-01,1.675307986222306922e-01,4.519277168132720401e-01,7.868098078347444124e-01,7.051178406639984075e-01,1.327404864627230452e-01,4.553637861678563326e-01,4.288667721516639664e-01,7.683189105913382777e-01,5.831643185396138129e-01,6.333579994385130085e-01,8.578743575684964762e-02,5.643566528613870315e-01,5.730539154043165495e-02,3.081859689128539914e-01,3.204372867446934059e-01,1.470079100898262214e-01,4.862152298787369986e-01,1.036381176566004564e-01,6.238667693514685642e-01,7.571204025382396452e-01,2.148071944825268587e-01,-8.593819556074693000e-02,-9.001159694100731301e-02,7.486492810461663032e-03,5.158695004208573298e-01,7.429719036564841339e-01,6.704613484053458805e-01,2.088660053699776809e-01,6.891175233144628542e-01,6.224674664439474280e-03,2.187163001340717838e-01,6.582786649727031536e-01,2.767285892983834539e-01,-1.132270620648837683e-01,7.572495618676152729e-01,-1.618696334809220927e-01,4.212713746730303854e-01
8.647996658558836369e-01,-3.743635668312807890e-02,7.454187328365106113e-01,7.714473292055277209e-01,4.182949220902127951e-01,1.432727876660282174e-01,6.056003034823906894e-01,2.585572716313974673e-01,1.381736998017316365e-01,7.363195984847692444e-02,-6.671475725895649467e-02,8.589913098479696751e-01,4.543160200102269730e-02,3.151893813139202694e-01,4.199497534234961083e-02,7.194266005050011792e-01,-5.754243657975393385e-04,8.233791446701839156e-01,4.161647507191353346e-01,-2.739028763320283319e-02,-1.221871832364700844e-02,-1.074849928692370032e-01,1.692085218013960057e+00,2.224680915246398522e-02,7.731539667880464872e-01,3.890737224578261766e-01,2.092575932660329929e-01,4.564173630046108876e-01,5.444677464397687516e-02,5.608700592637958643e-02,4.503171304420987009e-01,1.371388645402205342e-01,4.467096375355841809e-01,2.644568933692590176e-02,8.047084327689808525e-01,8.314966254352851305e-01,4.158736025652117752e-01,7.781441405341658069e-01,6.577639387697054030e-01,7.985325074019082869e-01,6.173489569915456832e-01,2.070743594235235630e-01,8.788362425709194126e-01,8.051886648057301477e-01,4.332428978195044245e-01,4.174946014115787918e-01,2.155960575625721909e-01,5.628860197441527546e-01,2.235550787355979063e-01,1.077602924306541587e-01,6.882868766125530557e-01,1.414639709931966860e-01,4.904549652722821618e-01,7.182385282092355050e-01,-3.342006645213233679e-02,-1.096084398967444445e-02,7.103223217766768682e-01,1.404968402216114354e-01,8.555935815448705295e-01,5.841679477385510744e-01,6.687738719699470868e-01,7.693364114660292685e-01,5.045712112088365231e-01,8.313762960726378548e-01,7.422567714987894638e-02,3.690586656979213953e-01,6.327016880042851676e-01,2.668286415063929051e-01,1.346582359296734921e-01,8.056653768611060640e-01,3.445745390984930046e-01,7.057530257219941650e-01,1.919139787656665153e-01,5.535139886574198531e-01,4.099845045623272122e-01,2.933642679284154120e-01,8.440634099695835113e-01,1.072184246737494240e-01,7.036190569927325278e-01,6.619526343914389210e-01,8.071972307099410937e-01,7.695740046912497023e-01,6.296717447951620805e-01,8.537133995836736489e-01,-8.156607278848573839e-02,2.940473149064437575e-01,4.562128342363808708e-01,-2.134913692745794150e-02,2.826097012894074889e-01,-7.586127795738650814e-02,2.810807847281254768e-01,6.580441258601851251e-01,2.829101404751419024e-01,5.197850651318454140e-01,5.498091302143313097e-01,3.838871583450492730e-01,-1.312469328042450423e-01,4.715111751813178542e-01,8.544915217862323331e-01
7.336759602823904602e-01,-1.352643378824564535e-01,3.283745322478492379e-01,7.176012557085663657e-01,1.140414295332376760e-01,7.560055948422166328e-01,4.425099659428670118e-01,-2.566640018710392157e-01,5.591647568508140154e-01,4.588993980024260178e-01,2.000028293317782646e-01,8.137579494675349912e-01,6.703651652160384777e-02,-4.687788731992430930e-02,-2.745529183969565579e-01,2.280527239231205233e-02,1.004224261356208014e-01,1.175839330534531463e-01,4.786564053622037185e-01,5.599568174108501273e-01,4.819338656960485134e-01,2.810001442164170027e-01,1.443203661823520556e-01,-3.318429668719676678e-02,-3.286962734255546859e-02,3.373332189464972597e-01,3.554651971063683136e-01,7.181383950295714413e-01,1.124160160242655554e-01,4.723455255419484189e-01,4.618788981168899799e-01,2.219828370641298287e-02,5.025673364981517732e-01,-7.280748054341161513e-02,5.761009969823777110e-01,5.607407869928428962e-02,6.968493732895805204e-01,3.250987596203158136e-01,-1.734815388100174605e-01,7.333367629948015498e-01,7.867943622749856702e-02,6.724724360268194978e-01,-6.907281828297463788e-02,6.333231338868400284e-01,1.885804746872097037e-01,5.918965856287305288e-02,7.350081571129171709e-02,7.529841045455319959e-01,-7.085031764788678015e-03,1.292149140097744939e-02,3.723253609370185679e-01,2.468800787562721796e-02,6.657274933307822939e-01,7.353174331193753632e-01,-1.042887773071369227e-02,3.813605662533705032e-01,4.864839971078229741e-01,3.258151672820235323e-01,6.383566070566638606e-01,3.776496804071338143e-01,-1.078324081071529300e-01,6.248779399507020660e-02,8.065155900644631615e-01,7.550723826220407942e-01,3.863852878153061776e-01,3.384731539501201758e-01,6.579426128719317868e-01,3.169658857522523326e-02,3.812779102657155028e-01,3.283995395574386134e-01,5.497948227713576053e-01,7.686549942534157687e-01,2.161792843685859666e-01,4.171792890170594736e-01,2.211932304495742019e-01,7.330512603159601293e-01,6.736060374459900135e-01,4.862428464158272678e-01,2.511126998103948016e-01,-3.053007339909841189e-02,3.729494610109869712e-01,-2.429143027205911687e-01,8.768527318668253856e-02,4.517581233504618932e-01,-1.297197136261581396e-01,3.082431136910806502e-01,6.276409485299020430e-01,7.908125970654966697e-01,2.789951254089041363e-02,-2.039152795618272562e-01,5.233481673093581810e-01,1.486693936888578704e-01,-6.426676306305822810e-03,1.851709101822450465e-01,7.015275308264512510e-01,-8.249929604721778498e-02,2.965270612416205376e-01,2.254848084998553881e-01,-1.404402081868798280e-01
