6.014760520848672076e-01,5.124801154221182431e-01,3.107450129413353856e-01,7.796641163164226285e-01,1.881315815550164972e-01,4.670752320123380819e-01,3.372505621630403905e-01,3.468811465816075690e-01,6.210948391327570928e-01,4.544206941688198609e-01
3.804353552362581548e-01,5.658074008057865090e-01,7.661924935685870963e-01,1.117770793601059881e-01,7.218518379624988546e-01,5.525863015100462849e-01,4.329288455877139952e-01,8.388979887314107486e-01,8.151480584071730817e-01,3.894891916262164799e-01
9.025556643287659941e-01,4.540516728937912805e-01,3.354433441301052365e-01,3.753179414706634409e-01,3.891394796553963586e-01,7.802175737956023038e-01,8.292811359989075148e-01,3.837592113118574733e-01,2.218273332672753562e-01,4.843926601494266682e-01
4.174809635189928869e-01,2.886164591832889870e-01,5.455591123481392524e-01,5.171173910418751518e-01,8.724644971646466907e-01,4.720679431749374433e-01,7.613646187987440639e-01,7.762145430082936226e-01,9.388340361183069582e-01,8.156982623078853356e-01
4.121646795644692829e-01,3.485320225913174919e-01,6.172738260362650164e-01,4.440820696119217037e-01,5.815770335968312166e-01,3.694738116546674167e-01,3.882183534504413669e-01,4.275788767215126240e-01,3.324977244686365130e-01,8.452016182734378713e-01
7.776361438234102863e-01,5.072480245086476991e-01,5.991933559070556914e-01,7.013421249881074404e-01,6.437710030427863384e-01,5.155245663066335138e-02,8.400832176057676515e-01,4.629164384031356771e-01,6.046064378090969527e-01,3.947733993828240751e-01
4.405385795276408611e-01,8.928874272730658035e-01,8.310876418874869609e-01,5.742628043116792397e-02,3.321901355535994971e-01,6.425459450424685359e-01,8.345722487426145975e-01,3.268475497516509505e-04,9.243740352258938975e-01,9.142018321765809086e-01
4.329714251452641549e-01,4.807749993712762682e-01,2.120564653635041430e-01,4.277604086337219447e-01,3.580368305820415542e-01,7.474224345704684191e-01,9.162792511026036646e-01,4.719878010394965573e-01,7.296384012573122746e-01,6.457212131147490597e-01
4.561181215520940246e-01,9.124807154264418241e-01,9.167403362918762344e-01,5.708270691367813843e-01,7.963065754941806018e-01,7.150908665839003087e-01,7.753491375063806812e-01,6.838458541311385197e-01,4.635377637209256996e-01,7.546571192270195017e-01
7.409941577717794603e-01,8.300736281137417460e-01,5.972321299099213610e-01,5.679798214906482956e-01,6.138046897745942365e-01,8.495612168221510219e-01,9.029847428544450771e-01,4.232712000380171036e-01,8.310620520690130686e-01,5.676393228154610338e-01
