3.876362705421304566e-01,8.125492937460453424e-01,8.024518607883729393e-01,8.119120490184038585e-01,3.208976688005096833e-01,3.994377168079999985e-01,1.912176494472395960e-01,7.556750605553258504e-01,7.332494521614032479e-01,5.291195120541196673e-01,5.321459000670960560e-01,9.917338003647709066e-02,3.980751253338553064e-01,1.207217685459296280e-01,2.145930143442423832e-01,-4.051228605171848518e-02,7.403809399379553957e-01,-2.097396085494612414e-02,7.015149831832874217e-01,2.660227688251215472e-01,-5.738890548480785753e-02,2.568899015090133631e-01,6.105200010411849371e-02,6.627900301676394879e-01,5.117111029352928719e-01,5.715535268206000108e-01,3.745117531529269517e-01,-1.571150395272507411e-02,-5.251374712062131800e-02,2.345073714159061629e-01,7.337598983763794491e-01,-9.202096960395453329e-02,3.358978866581096567e-01,9.179253877754375290e-01,-8.532088888592183340e-02,2.741562481657591199e-01,1.332490598422852168e-01,-9.065380479460737051e-02,3.514983195441184205e-01,7.279346762826002237e-01,4.312839312458648378e-01,4.152394685776977790e-01,7.210771412380954093e-01,1.100304457840820122e-01,5.541020238694718131e-02,-7.173309343194911314e-02,5.993714558560719885e-01,1.330600733815906211e-01,3.196786454789755649e-01,5.390642584655979119e-01,-2.279666906601307275e-01,4.832568416087971302e-02,1.189942660265404101e-01,1.330539696731592725e-01,4.640056259950182671e-01,7.895831587110474503e-02,5.951060322116628054e-01,4.167213724206250691e-01,5.557297141734081070e-01,2.778245327243936136e-01,1.778303121446840607e-01,-6.407613354194004185e-02,1.223499232778109680e-01,2.126199286780026676e-01,-2.032127706072615336e-01,4.545382168344340168e-01,-6.920472182426332108e-02,-1.305415160089355708e-01,3.959741510965213429e-01,7.953594054031493110e-02,-1.651026630935089889e-01,4.106304175354403285e-01,1.150973638969487456e-01,2.318974942570047604e-01,7.205281610560966277e-01,-2.516194719330420645e-02,-1.039036624755992760e-01,-7.459921202806793494e-02,7.605735063663504603e-02,2.527473335034719493e-01,7.148817249022455522e-01,7.794626719988608787e-01,5.303960783564296566e-01,3.062079838469508042e-01,-6.825726250907364345e-02,3.602522412036295862e-01,1.062785614283172364e-01,5.385908208280596465e-01,7.520083974595760390e-01,1.815739863632516785e-02,2.160500031419660683e-01,4.305175167619699206e-01
6.543427275277059474e-01,3.946852043990908276e-01,1.541059383418935391e-01,1.488303277957134241e-01,-7.672962597968778498e-02,4.211136707797113465e-01,3.061801015289215000e-01,1.808990498203371100e-01,6.526952685897099427e-01,3.387856189078333746e-01,-1.920118650172430552e+00,5.347833582729982771e-01,-4.886342913984572517e-02,4.120387716687886059e-01,8.484259089365508988e-01,2.928647425320499709e-01,7.817827404446524575e-01,3.036261840370713672e-01,2.283766348006745772e-01,1.954441383747734517e-01,1.111138148867080594e-01,1.411675738790635903e-01,7.323152783402723243e-01,4.004343729833060306e-01,7.437756698352893103e-02,5.581031606842759007e-01,6.876914248875705127e-01,3.263079510663179916e-01,6.861363960337076850e-01,2.605813863310266765e-01,8.561394820035400643e-01,3.219735497858922657e-01,6.215931663375435789e-01,6.457606531001081063e-01,6.184400270281456002e-01,1.226228353175626562e-01,1.630539056523270525e-01,1.826306466039602505e-02,7.938357191528535584e-01,5.926560236169913232e-01,1.734968582221758093e-01,7.217641286021234670e-01,3.868668769709957544e-01,7.867427103715056713e-01,3.214623217120117782e-01,1.110892295957314202e-01,1.736717136848036358e-01,3.373305131654147915e-01,2.509717759344622379e-01,2.563872590026750609e-01,8.917714844766883031e-01,3.643357690306200380e-01,8.816167696967157630e-01,5.393925356774164070e-01,3.744275774920119426e-01,-4.371295606784474791e-02,4.709632995818873735e-01,2.725594415883857979e-01,5.872588753802165940e-01,5.499877522536111840e-02,-9.343296814415670559e-02,6.174897604436798693e-01,5.172161249593848487e-01,7.169016344952923170e-01,1.975406702521029789e-01,3.081504839230415072e-01,1.434335230275087802e-01,4.731532892342003582e-01,6.083444267618934864e-01,-3.637247172989700045e-02,1.420406639051461917e-01,1.835363406918542883e-01,8.954781401772590188e-01,-6.712188059243674731e-02,6.614021889830620227e-01,6.909826541357513841e-02,8.282055802984561454e-01,6.220869007436674591e-01,-5.426348186963184626e-03,5.706387488671706976e-01,4.977978586920148163e-01,-7.492655941147732812e-02,2.719074803383952355e-01,6.703379477349186155e-01,8.441890071882229840e-01,5.334960524943561239e-02,6.446882871143262417e-01,-1.995908282251789068e+00,2.413732085838618535e-01,6.674598975238356102e-01,8.214862924763320917e-01,3.655448773117524475e-01
6.576277500289215983e-01,8.939834777906903174e-01,-1.905006061121413963e-01,-2.372443530024609393e-01,6.035878713680764562e-01,-5.275962839176680935e-02,1.337575112049787553e-02,5.900150523972780281e-01,8.107868256860712997e-01,9.757084586809543492e-01,-2.578757700422305010e+00,4.119931733390104767e-01,8.245322091991170721e-01,7.765751780477226918e-01,3.430841329296914766e-01,7.097738389508060353e-01,7.569575311802991813e-01,8.213383086016781132e-01,3.839956839273738765e-01,3.721112535485860962e-01,2.934018268823200826e-01,8.640012620809053301e-01,8.104542337675421093e-01,5.434322289868206424e-01,5.331975058281193114e-01,2.383451031596121317e-01,-8.680759619740349708e-02,6.407974336114148350e-01,3.359219632041846593e-01,2.157859274373773728e-01,9.069336282239884861e-01,3.126672254632409387e-01,4.468989727501120890e-01,3.363266731939236198e-01,8.707068882770686580e-01,4.488182722472019437e-01,3.397371289083332968e-01,-5.638871477463673620e-02,2.391086048771829675e-01,7.214437929969277352e-01,3.521894365666364962e-02,1.077397709467410869e-01,1.545071695787131605e-01,5.748922202259004743e-01,6.692234631412377066e-01,4.629190522829341736e-01,-1.073619705991974566e-01,5.274796690279877076e-01,7.301249252108079624e-01,6.168638631768821878e-02,-1.425244851169402693e-01,5.895494259478889498e-01,-3.155696604225212143e-01,8.960155693030127377e-01,4.856307557746954440e-01,7.093134725975612787e-01,9.231434377241398703e-01,3.165520290948090620e-01,6.701029793569511783e-01,7.783790888266910457e-01,-1.762103732945113632e-01,1.262431870577570940e-02,6.604838804373860395e-01,7.651905942625512047e-01,7.097814825802010175e-01,8.660325335775201361e-02,8.217219940464303152e-01,8.423173667399975750e-01,8.093017237165729405e-01,2.781257614105679399e-01,5.561713965536829729e-01,-4.750801690252431236e-02,5.324681335756449307e-01,2.594518208415714788e-01,7.448798008396967374e-01,5.369129740365181647e-01,8.921893640191611574e-01,8.452058202403367471e-01,6.534191908840091267e-01,3.759551570004306953e-01,-2.427648451528131024e-01,4.886911571748893124e-01,1.620578682156682548e-01,1.411244898407686410e-01,8.989543011576037745e-01,-3.320807554491599610e-03,2.062565998583370808e-01,-1.034314765349866549e+00,-1.260457610131458517e-01,2.372191623168469765e-01,2.735977235374302818e-01,8.705606119164214229e-01
5.378990185227078280e-01,1.373737549762147070e-01,4.007068658475063661e-01,1.398852417912747614e-01,6.446065538172162171e-03,4.648719133496441724e-01,2.748129969003237916e-01,7.743198089006414486e-02,4.570288701433933287e-01,2.399376566092202567e-01,2.360836256143453715e-01,5.926349965251156426e-01,3.306505402389444126e-01,3.297467449977469212e-01,1.536252982365028941e-01,5.366418018382499433e-01,6.247113836292166322e-01,3.756926704538754436e-01,4.817299785435731896e-01,-1.153199506091357601e-01,1.686315666551406189e-01,2.562547677985234085e-01,1.810249811211163407e-01,8.205284566966040138e-01,5.290526372176744818e-01,2.462410403572482809e-01,4.639774646003070879e-01,3.497320231526031553e-01,2.710295072068167888e-01,6.166869725938648461e-01,4.521446635205686460e-01,7.022097214696449985e-01,-8.932216873982035121e-02,5.312602127733890844e-01,1.208982387677366016e-01,4.683939026525305582e-01,5.779229897846229758e-01,5.689781430303814808e-02,1.715197879042004436e-01,7.285008353280783035e-03,5.688037086521976482e-01,2.157372814262192295e-01,1.603773105315528802e-01,7.302731913596675895e-02,1.825115855484279181e-01,7.630329925992997975e-01,8.196971700060630417e-02,8.061448336955745475e-01,7.633854456220168228e-02,7.009863214262492814e-01,1.853060974193746213e-01,2.980470705632555783e-01,3.375681513302401515e-01,1.845394018429011296e-02,4.796235098296520172e-01,2.538389508336921230e-01,4.058451776130943545e-01,3.427475798833142240e-01,8.323846468768546503e-01,5.165241953838783928e-01,1.758577654535206092e-01,1.424002572359717189e-04,5.416802364095421041e-01,4.876181248575559568e-01,1.258511428750667127e-01,5.452818224550664006e-01,2.196581307550669604e-01,1.069493943048561851e-01,4.364142914629038916e-01,6.645262672902342294e-01,8.404656481080212682e-01,7.469189473077072483e-01,3.831809485234397572e-01,4.047463978784922589e-01,2.007644526539450747e-01,3.825076007522711929e-01,4.424566330097775557e-01,4.440821722525818416e-01,3.686899750963442135e-01,1.813067140128166166e-01,4.944218608775072243e-01,5.905131205813904938e-01,2.868195971102440733e-01,6.894067664023129094e-01,4.784791321618414583e-01,5.536614900592374822e-01,2.409038084850007866e-01,-1.829224861224293175e+00,1.017855915630034615e-02,3.542438726648372560e-01,6.056567324271394659e-02,5.035156262901272495e-01
4.115465530523413906e-01,6.679544596345884933e-02,7.996549526316795165e-01,3.456626091740356843e-01,7.801479694012244392e-01,2.463550075262945227e-01,3.212802020958830940e-01,3.291852304961812581e-01,8.123365359525510643e-01,4.322455741967955456e-01,4.144882706067979927e-01,5.978737900872345135e-01,1.856887289065111690e-01,2.171387125332783774e-01,-9.506227772604328163e-02,-1.149377885580007974e-01,3.802361190524399803e-01,1.043837202591116203e-01,2.841713571231028190e-01,1.972942801565484572e-02,8.830699837785970230e-01,-9.913178991264258444e-02,5.849409152737714557e-01,1.907150954891243533e-01,2.385918455139822425e-01,7.099374368984839867e-01,6.039344949428788745e-01,1.949381717672519221e-01,5.007366613357200347e-01,-2.236014000494020507e-02,7.265478617376425197e-01,-2.215496965165660026e-02,6.692188787497773683e-01,6.024943952686143134e-03,7.523172978521218690e-01,-3.775829049831618683e-02,8.774277866022924810e-01,4.914146560797632429e-02,5.442932878614586967e-01,1.355459671188982262e-03,6.224763197041049967e-02,7.267939376649563687e-01,1.054155666231450759e-02,6.817964178636388706e-01,6.853897049336542258e-02,7.924871418475054607e-01,2.426117218677846521e-01,6.949552172348185675e-01,-7.725704111085559926e-03,8.694669842207194410e-01,5.902447989119082861e-01,2.766814311036491225e-01,7.306200258966735195e-01,3.449403454305080552e-01,6.449188255770414990e-01,5.755941909600075235e-01,8.807397303344990380e-01,2.628065250070601988e-01,6.395721609166662436e-01,4.501679444286924014e-01,7.490606039474739797e-01,4.920501606055808219e-01,8.320949976015470373e-01,4.824765012791593088e-02,3.384816415591282435e-01,5.571126450781849204e-01,2.412711775352074095e-01,-1.287515475568320328e-02,1.543304583133338903e-01,4.595929690104323395e-01,5.967749479978877447e-02,5.578907372233992135e-01,1.409432405994432910e-02,3.182073114802347336e-01,-8.227252203892840288e-02,2.761314705952750415e-01,1.927117169546750386e-01,9.411496960100500242e-02,8.034944642416252947e-01,1.368242857018364955e-01,-2.439611686363543988e-02,-1.597280069690591373e-02,5.685519350620533707e-01,4.183111852451530388e-01,1.820497822594352444e-01,3.102511520463595018e-01,5.541988696142191584e-01,2.503916452738838228e+00,-6.314806069684990308e-02,-9.679079828261928642e-02,1.343120879144947544e-01,4.072879290861339818e-01
5.348890053355455088e-01,8.329633856370867173e-01,-1.830236274430445051e-02,8.656200367986045530e-01,-4.082782809194084039e-02,5.036259415102837256e-01,9.105743663491926432e-01,4.816953780699890220e-01,3.761918740104960301e-01,3.260879184064123804e-01,2.600685126660638447e-01,2.240487200890879105e-01,3.988138085865436944e-01,1.364774925704582142e-01,8.224721204589480195e-01,3.128014074177969950e-01,2.395743291168142552e-01,5.859261248133730282e-01,4.152448182462775694e-02,2.627311855232308258e-01,1.986935764167453364e-02,1.234992391543092427e-01,2.724788135953595813e-01,2.389846865398359832e-01,3.419315010556644441e-01,-2.778892578506964722e-02,8.311472841390765698e-01,5.974322440104251619e-01,-4.951641928865561232e-02,1.971660070556669475e-01,6.843058014865687211e-01,6.641577163953364948e-01,4.080907250499296590e-01,1.350506122625753924e-01,-7.044696519021768910e-02,-1.173711663280536110e-01,3.123000620524312154e-01,2.454818437844730195e-01,5.761370945225360307e-01,2.954526974559169017e-01,3.047539105101714774e-01,7.930827483320546101e-01,6.922680014967143025e-01,8.310461444566678013e-01,4.568812902256513819e-01,6.025661829597568353e-01,6.111523392518272146e-01,-3.944784982308695287e-02,6.134596223100825529e-01,7.209078318092735360e-01,-1.877204730668842816e-02,2.176782640952788506e-01,4.628396768635889211e-03,3.974575756239990404e-02,5.433209746383113048e-01,8.741465305224868088e-01,-6.463738322923810731e-02,1.307423691090325579e-01,5.984906311412041546e-01,4.483884762946968028e-01,8.815384904498503316e-01,5.819802338231058747e-02,4.866791349503004488e-02,1.448475035934786992e-01,5.753508922367760459e-01,5.459829658412743703e-01,7.740919359972526781e-01,5.293145472932490048e-01,1.976267880009976441e-01,3.918996560969115195e-01,8.842994633515760539e-01,4.996281803942022037e-01,8.046322003502490716e-01,5.680506203965323131e-01,4.477056108871978468e-01,8.188914490958818515e-01,8.815192249551473402e-01,4.808497341836752703e-01,-8.148022721553416226e-02,-1.780216632960537112e-03,8.108132097688282025e-01,8.314984208178441971e-01,2.051978020734689656e-01,5.816179401573656760e-01,4.645754136603744144e-01,-8.797081913099319417e-02,3.303251257634254312e-01,-2.476967147847572992e-01,4.128313272267400968e-01,2.052532621885171105e-01,2.275905015832469791e-01,8.295123227760953233e-01
4.420752225794964407e-01,7.424722056309304152e-01,7.166595395224564236e-01,6.332464913895869962e-01,2.501359151075379095e-01,3.246518649634801135e-02,8.463989056479046535e-01,7.912804495376001279e-01,5.652266430214940574e-01,2.970415014529543818e-01,1.310899438777336057e+00,3.235015213971185188e-01,-1.284688375048457787e-01,4.343144412805900051e-02,6.690498213299184149e-01,1.924066647963734167e-01,4.701882485456406746e-01,5.133730995683110088e-01,3.155779040042317463e-01,5.998287481008429678e-01,5.220750296645194632e-01,8.501084450617714117e-01,3.340698320463893478e-01,2.432430239946549791e-02,5.532527735936009217e-01,4.439086160805220671e-01,4.211387395025328884e-02,6.821909057717337119e-04,4.285454057593575117e-01,6.617489460872459928e-01,4.770534726306401713e-02,6.423408808219582822e-01,-2.127615753391805947e-02,7.519752080774472214e-02,-7.149289064667253835e-02,1.401522489216697198e-01,1.684691159075031863e-01,1.584135163035586269e-01,5.716812580052762494e-01,7.172667520322133505e-01,2.062596257125651478e-01,5.163606768063555563e-01,6.626014179266866144e-02,9.619897988864395399e-02,7.954790080765606897e-01,4.370880435286116916e-01,5.371391699444049150e-01,7.064738489882403938e-01,5.801084137425877030e-01,4.185855724360460495e-01,5.525756490371294127e-01,-9.206331759663620440e-02,2.634039590818333942e-01,3.446497183311078016e-01,2.345543781002963901e-01,2.582892470124975581e-01,7.855479640761914295e-01,2.904361287629203883e-02,8.418553165663572591e-02,-1.141082756768073414e-01,5.836027579182929692e-01,-6.400584318426083552e-02,7.318342221553690852e-01,8.384719611166403519e-01,4.949306469150909216e-01,4.334100301924644592e-03,8.529398882926555459e-01,4.813727307896327190e-01,2.646741138265320398e-03,9.379685564650563911e-02,3.855759706931527475e-01,8.407058910256679507e-01,8.867111635750071219e-01,4.410494255922060847e-02,1.501537399193871858e-01,8.447215145783617540e-01,2.600947616338348256e-01,-4.457655251164508586e-02,1.714239904472594778e-01,8.402782280122166325e-01,6.771313436684013587e-02,5.679222316900336409e-01,7.589180513215749713e-01,4.346462597649192183e-01,6.074784794905597751e-01,6.386527325783811770e-01,4.110190124740005224e-01,-9.661006371658976688e-01,7.046454630897076576e-01,-1.560694600442644360e-02,5.028463149971447166e-01,2.938236014966007503e-01
4.748674135707628974e-01,4.922762408109253029e-01,1.231167207042590112e-01,1.402518463205671417e-01,8.609712675255889458e-01,7.491551127367085394e-01,7.790180548392326987e-01,7.546934320182366873e-01,2.613723956121562653e-03,4.452982389948162423e-01,1.663292756077415113e+00,1.101801456584686340e-01,5.379173296256237746e-01,4.735028365833705011e-01,5.162046265893074359e-01,1.047365510442279102e-01,2.061662131524147901e-01,6.502856627084381280e-01,-9.901702330994108237e-02,3.895959460893150816e-01,1.561460056787393191e-01,8.408644973541293810e-01,1.168100833239459069e-01,2.943009485619189070e-01,8.195263616162744569e-01,-2.217069770187485994e-02,6.126943228323902257e-01,6.003240635482491871e-01,7.273729687215555462e-01,2.796307926394538956e-01,2.946048725380563393e-01,-8.499498476477400366e-02,6.237103024328780609e-01,3.305351836606287286e-01,6.726991679767851950e-01,3.533547656102851292e-02,4.107458386117684990e-01,5.185132510837147102e-01,1.285847864348064751e-01,7.952683658978226822e-01,7.149690595781633962e-02,8.011536019099261274e-01,8.433162984189326306e-01,8.853393002162363024e-01,5.837117203374082575e-01,8.525447358990821956e-01,2.392705234699422923e-01,2.685613098147979563e-02,-2.079012224521026991e-02,7.168967661824915405e-01,9.113854907700912056e-03,2.416601554677441088e-01,3.325034184020961847e-01,3.626805499041372838e-01,1.144348261310132592e-01,5.230136846954628327e-01,6.200526413443434581e-01,1.429307705103696202e-01,7.158021957424360870e-01,6.973313660163634742e-01,1.306962369888448328e-01,6.357689376212590782e-01,5.024802364442464420e-01,1.105556403860402104e-01,1.987715790839370000e-01,4.355318005972864115e-01,1.994860479606705705e-01,1.310521918725056634e-01,3.578602477256068726e-01,8.729647633371531712e-02,8.560195934414729368e-01,3.554859136904597317e-01,3.684361752461358663e-01,1.577349832851260014e-01,3.664717459262255561e-01,-5.686919235819429957e-02,1.612495649131293618e-01,7.489525656471791581e-01,8.475334940785959059e-01,2.465501603715342660e-01,-5.590352400430688429e-02,2.439016445154397750e-01,2.439304056353560068e-01,8.507034435912613768e-01,8.758817733733846589e-02,7.752108908907423546e-01,2.130561984556100241e-01,-9.859944739647299450e-01,3.113937352967661165e-01,7.843998659379552291e-03,7.340685556746966434e-01,6.214053367290555130e-01
6.007913384470023876e-01,6.871825547210600460e-01,7.250591957431453682e-01,2.621289785817654816e-01,1.306968746664360741e-02,-6.816026093147019294e-02,2.538781002348522442e-01,-1.857506277686040222e-02,-5.914945172112327093e-02,-4.682034107359174351e-03,2.370892388052832978e+00,3.807783328247461019e-01,7.078370057536249593e-01,4.984297216808573627e-01,-4.668967351086806411e-02,4.121015584849453163e-03,5.682840953478573987e-01,8.436251530187081071e-01,7.978334737450810676e-01,1.124102968628327842e-01,3.824438307599854064e-02,7.102852697057751019e-01,8.147473617675049518e-01,7.109943469915811498e-01,8.555357652172562721e-02,3.545977425256917615e-01,7.197450714821876372e-02,6.947590573911915923e-01,4.874970632734993425e-01,1.490288302745713944e-01,7.948764071745177962e-01,1.459189916286256737e-02,-1.214028433171744775e-01,7.049759855867040459e-01,7.244867156972382150e-01,6.952082600833136006e-01,7.167363522575755930e-01,-3.422147085036975067e-02,2.317729375843377571e-01,1.488411329502243585e-01,6.829622665756482913e-01,2.676474912589988930e-01,3.262220932777227245e-01,8.710949909448794104e-01,1.650140536043104289e-01,4.208796224200448410e-01,-4.974519133405646415e-02,1.493853171497236121e-01,3.386137860454696002e-01,7.568299221078241823e-01,4.334575632461919459e-01,8.010094482052096954e-01,7.751932790568001330e-01,7.721286083759739682e-01,3.924994483362007069e-01,6.004147647822387635e-01,2.968148504712044833e-01,4.415657670722941130e-01,5.140108546367512243e-01,7.217168913919660422e-01,5.020335386510074160e-01,4.830443273332645227e-01,4.146236982778702118e-01,8.701006060873082981e-02,2.517143445085991416e-01,5.783519586619449981e-01,6.332497063885199617e-01,-6.637590213558776375e-02,6.318268484533839935e-01,-6.233180773493287447e-02,2.141085502438925259e-01,6.772448898571821196e-01,1.218490266899614621e-01,6.238567104269931995e-01,3.138635211588085006e-01,7.140537483291404808e-01,2.904682384546205531e-01,3.309835798287547592e-01,3.672391279807546427e-02,-1.580090377520044359e-02,3.548709261650700997e-01,1.234198286133437739e-01,4.976747822518451381e-01,-1.144473968348156956e-01,4.998656968778851795e-01,8.268947490105809095e-01,8.631707964021975155e-01,4.345669541414159953e-01,-1.083787615887624872e-01,5.677245423984362827e-01,3.058645258580341975e-01,-1.320083276520582216e-01
6.791356938263797272e-01,5.682554786097387955e-01,5.428631636188900877e-01,3.177577653933050250e-01,4.816261298451349759e-01,8.683398609104140409e-01,6.402419532336910413e-01,3.473722011718040348e-02,1.855406952796514186e-01,6.336203539430113052e-01,3.089872909919491040e-01,-4.399276273468906706e-01,5.867859852324497361e-01,3.997706807908991133e-01,3.526258478258733065e-01,6.662629563843346370e-01,3.289952790878569178e-01,8.070413929995583491e-01,6.270188159203632372e-01,2.854470753686136897e-01,5.266019387330751478e-01,-1.504780168662767370e-01,-3.874240765133629694e-01,2.654809555334378124e-01,-2.507193798790926381e-02,7.097640237517585104e-01,3.440541593039882495e-01,5.203390339268683107e-01,6.419089847558415718e-01,-1.022251715524377935e-01,8.229338020275619447e-01,1.205832363500062947e-02,5.576936327019298423e-01,5.816298906436625504e-01,1.393393125161396240e-01,7.483725527707529857e-01,3.672973214238121620e-01,-1.035475096599688810e-01,5.044126589159630969e-01,2.276586856312120821e-01,1.337664900249569133e-01,2.073007355263005447e-01,-1.385514797925378565e-02,1.613174395614276890e-01,6.564380862851009191e-01,3.160469611655486455e-01,-1.290781315994729388e-02,4.922601032994831649e-01,8.560522142301163484e-01,8.179624657959807532e-01,6.903400190184292295e-01,5.441962648614738773e-01,6.558920233938166089e-02,5.558308565494808340e-01,-5.959533528785551648e-02,6.198206171745379578e-01,-5.368431505213310251e-01,3.043359346703378709e-01,8.347254331379960757e-01,4.761833814814269705e-01,4.345814473152359581e-01,4.333249458047622182e-01,2.726303350308745821e-01,5.845933284087423409e-01,6.526289039946873149e-01,8.694793046289743810e-01,6.340541410509539233e-01,1.933064353838343241e-01,1.589048616421463445e-01,-4.589590540682535191e-02,7.174653971214636217e-01,-6.444229802543947894e-02,2.321972147126445951e-01,2.066082259056526704e-01,7.643590652769188809e-01,-1.394783662265979829e-01,6.538378417528437625e-01,7.704303753986290193e-01,3.241414902587145264e-01,-1.138755609783692890e-01,4.674659341885694652e-01,3.543237015611293284e-02,-3.008812418574912106e-01,1.100207183368887842e-01,4.350653791783264945e-01,-2.244006061275176725e-02,2.697955574090165620e-01,8.249439226765711286e-01,4.234439351367934312e-02,1.066169847782710844e-01,2.342715624364953217e-02,4.317459401684438092e-01
