2.738444283495765630e-01,4.280244863810219180e-01,6.989402219158945551e-01,-3.864052486984775187e-02,4.372021656425668645e-01,-8.182519998532149230e-02,1.896488963257680072e-01,6.007879485804118458e-01,7.737877481884453124e-02,1.418037533251909343e-01,-1.217171877116589654e-02,6.608000042337802693e-02,8.015112248605734679e-01,6.224956590930912359e-01,7.663660356658059669e-01,6.057904086130835308e-01,2.038658049766841618e-01,-5.504533899469059993e-02,-1.834216300354541418e-01,-8.434938943728814698e-02,7.896203457230247524e-01,1.852459116259384531e-01,-5.032134261856965884e-02,7.497410236194432809e-01,1.933292908715505409e-01,-8.033950194793409993e-02,7.998116500015068908e-01,5.357121955464652086e-01,4.455883893698103781e-01,2.585593955180819914e-01,9.090690192413394821e-02,2.083000607599000964e-01,3.076091934229739366e-01,4.892346874512068511e-01,4.518157049111843904e-01,5.172701222120753423e-02,1.543981790239664642e-01,6.076976458935694492e-01,1.034101950932187070e-01,7.523480586526573033e-01,2.229995338299171903e-01,7.157943186491325660e-01,-4.870846538828699224e-02,4.932635275479345660e-01,5.354799150996736312e-01,4.242359323563644202e-01,6.935994681551282959e-01,5.678586901836170098e-01,7.120288796687889166e-01,-5.889972805290189656e-02,7.353761881392215649e-01,7.371954827999190885e-01,-3.719455266220066808e-02,1.097195124715438092e-01,4.704156386070729723e-01,7.878585917755052126e-01,5.297426126802313728e-01,-1.008057481763200008e-01,-1.177669389550929507e-01,-1.466043907691529369e-01,5.388444444290476643e-01,3.337441672132670512e-01,6.156084616062941217e-01,1.643417209392671607e-01,4.928656412298347833e-01,1.004554160617493752e-01,7.910342904520908380e-01,3.875199456328121822e-02,-1.914680365690776473e-02,-6.975956225232217423e-02,7.062403047981739013e-01,-1.751821229704277616e-01,7.596320096302374703e-01,3.836979965418366167e-01,7.821950288854265798e-01,6.533287189250883698e-01,6.229255922858297767e-01,4.379288157267293702e-01,2.632118887152027908e-01,6.207511903842102274e-01,2.230740007212608789e-01,4.830647994040241366e-01,-1.689212975331833011e-02,-2.232218241034985839e-01
1.194428368996089951e-01,1.619205993916511266e-01,3.660239330107585842e-01,4.394471203644753632e-01,5.280775755730754417e-01,-1.417020043124633463e-02,2.221986991693866154e-01,5.077437824564484670e-01,6.700006859420031269e-01,5.182701851023145956e-01,1.794592552855757417e-01,1.370413975053231814e-01,2.019119369150043086e-01,6.540121064783900318e-01,8.480682193981498029e-01,2.271498943223900779e-01,8.613922351046343628e-01,6.811649052680895933e-01,2.235165274022913595e-01,8.193881391997834829e-01,1.401694128246273596e-01,7.497480734868353647e-01,-1.548447773339380919e-02,8.357459264865509940e-01,6.156244030824481461e-01,3.469698270396379125e-01,2.667363616243190738e-01,7.258791148544004035e-02,7.383662604440260901e-01,4.263648336962335694e-01,3.262040055334061023e-02,2.459819236690738431e-01,8.701413272155713585e-01,5.198707698528250987e-01,5.335844211479570109e-01,1.648898864730692637e-02,2.807702736935042132e-01,3.705623798928932011e-01,3.599836420757063782e-01,-5.407506695632158938e-02,-8.937228267665209280e-02,2.254298999976794282e-01,3.898140686663124632e-01,6.323376597200267568e-01,4.763747525987927500e-01,2.766155780211659310e-01,2.385723749824997242e-01,-2.357088211576956714e-03,6.933058945358706593e-01,7.453589163650272686e-01,8.568985502972169543e-01,2.831789040332317042e-01,5.492304297322339046e-01,4.025941676504762867e-02,8.954687937400495068e-01,-6.534014109844411833e-02,7.154119279345610982e-01,2.905684393876010740e-01,-6.021452721787137752e-02,9.019592318701292744e-01,5.362378106228007923e-02,3.973942590292299515e-02,7.837218278383647485e-01,4.935737558045056317e-01,4.991546024197354714e-01,6.328122337220388749e-01,6.658753952731085723e-01,7.491769282276754538e-01,8.102151341947435581e-01,3.165287655328495320e-01,2.940582887833476100e-01,4.592526442440293399e-01,5.115811656582426592e-02,4.494946090471367284e-01,8.482897975762503373e-01,6.679196478888900224e-01,3.645324031895285088e-01,7.405227325274880146e-01,6.764528484451046708e-01,4.490577862776249929e-01,6.294719597838150937e-01,-6.466421496460800222e-02,5.716950312163570080e-01,7.920257925744710326e-01
2.672486074388923383e-01,3.702713498996148545e-01,4.233694836115249882e-01,4.735812422874580707e-01,7.667415807172598408e-01,3.846344596173298935e-01,5.471963106370101304e-01,6.948884689227819988e-01,-1.549211050281723914e-02,3.250248404967858579e-02,3.594565023549849414e-01,4.193975472823460171e-01,8.044408750609459702e-01,7.688381398702187619e-01,2.703909818016023703e-01,7.478601611451747289e-01,1.529392348513025635e-01,3.899601036498428347e-02,3.513423939337123603e-01,8.854363122100761263e-01,4.981047438738141486e-01,3.546052821855291137e-01,2.930354008557177758e-01,5.446488721524750387e-01,3.378747923198708869e-01,8.229666412537073317e-01,-9.980048174733238686e-02,4.388776056806741876e-01,5.082261170858074495e-01,8.582345696067549268e-01,7.486298823535806335e-01,4.124037619118078868e-01,4.122524870083109083e-01,3.010934156572156462e-01,2.555761294006574924e-01,1.280214987832234419e-01,6.493846237162261836e-01,2.571890075618997185e-01,3.548940059642143319e-01,5.261657597030348077e-01,9.073242188190877577e-01,7.473593392777977407e-01,8.565089373851345611e-01,5.622800756204344719e-01,3.278548954736255905e-02,2.316893266881715763e-01,7.337165670690135588e-01,-6.653151350990558176e-03,4.798970997246842507e-01,4.384255612937937308e-01,7.582633760971155268e-02,6.434292510281802713e-01,3.045955886370269039e-01,-6.303050629909864866e-02,9.361843857546974235e-01,8.507263328803350566e-01,1.786926723795419503e-01,7.223329400754460172e-01,4.946566078894077401e-01,7.316667148966624623e-01,6.516020123675290154e-01,-6.743107405211361260e-02,-1.369557562692848285e-01,2.616448298755811308e-01,7.597161217297597746e-01,3.622466688123878176e-01,9.024388743278620728e-01,-9.366914070382530155e-02,5.062096300181577746e-01,2.365781586367644018e-01,3.402029802703508410e-01,6.880626456157573623e-01,6.213999452263201384e-01,8.563706047131875998e-01,5.487690179799221690e-01,1.892265245086964809e-01,7.889389065529710532e-01,3.314867976075658862e-01,1.841089122771781550e-01,6.649526334770475833e-01,6.321644931248798782e-02,4.128260004849553244e-01,2.970314419499138492e-02,9.173826401046035750e-01
6.182554877395745052e-01,1.288444204701806248e-02,6.172327273447011931e-02,7.284156714328364757e-01,4.501409405610546366e-01,6.588028231838930493e-01,4.758787519172929387e-02,1.544482546746448193e-01,6.657079349637672339e-01,4.397231859805812437e-01,-1.515705745145317362e-01,5.623769260325819225e-02,-6.407540156545728227e-02,8.284494199533728453e-01,4.927011966951273803e-02,2.260071741316472399e-02,1.116104001980410404e-01,4.946723844720815610e-01,-1.131359345393854604e-01,-7.706113242541212053e-04,1.927332016614224930e-01,1.573387527514222284e-01,2.731461164567200450e-01,7.741260626578374549e-01,1.070228458186806980e-01,2.434609046658758880e-01,1.666710041733886205e-01,5.375737096162779283e-01,8.203992903724957042e-01,2.224290438402503067e-01,6.032309844132727195e-01,7.018316664826200757e-01,2.309905932311970556e-01,6.574393611098858781e-01,2.698036881084066030e-01,7.815924052311278292e-01,-1.250454159095802098e-01,5.719220707736434317e-01,4.051451676928228829e-01,2.262116863640120656e-01,6.936188154910264414e-01,6.511432231546225857e-01,2.298252988038875511e-01,5.000729411990414430e-01,-1.326235194522459339e-02,8.502600634665395951e-01,7.263519649571714698e-01,2.431063591142929546e-03,3.579272458973181692e-01,1.756162677930369065e-01,6.066671546351820599e-01,7.542146344332707475e-01,-1.093277968801387862e-01,-2.059184323865305768e-02,2.699715358487079220e-01,3.016301144988839389e-01,4.187130903082826872e-01,8.422972636856740358e-01,5.293499085774318047e-01,6.139247766787077065e-01,5.441730881634418981e-01,6.283429358780260321e-01,6.557533162140454230e-01,1.780253068036560804e-01,7.613448133543349039e-01,-4.900099849968894000e-02,2.510990755946490571e-02,4.283707345188608184e-01,2.955807893079067106e-01,-3.970836965628048165e-02,5.345297624203524389e-01,4.047867743597315937e-01,6.899650407396910046e-01,5.744332074281292833e-02,2.312836955251550419e-01,1.007067864167281585e-01,1.563523693700021311e-01,-1.728216860823204304e-01,5.461353738182875839e-01,2.787731543258351041e-01,5.135400358123174414e-01,2.791285850306087779e-01,5.838886363033620741e-01,2.749604255603926850e-01
6.634012827030113524e-01,5.809349123879095078e-01,7.275313009011309395e-01,2.003299875123480123e-01,-5.251799482781877026e-02,3.028163321440276445e-01,2.292749515438934071e-01,7.305896758724645945e-01,7.494705437270701154e-01,3.047211932290991854e-01,7.643752806548267387e-01,-1.621275896102939984e-01,3.550102302586389813e-01,7.821402550696090472e-01,2.545361730922526267e-01,7.017418328262893246e-01,4.781892831838210900e-02,6.127977597001569299e-01,4.665270265647563086e-01,4.489968421044133740e-01,7.340774939138580146e-01,5.618317712074152315e-01,5.541741652051013212e-02,1.213416253480435053e-02,8.313342363505556998e-01,6.461778429477086361e-01,7.283044890191170406e-01,-5.957113126324250357e-02,7.298848862574632834e-01,2.177870338020645169e-01,2.837444574933246644e-01,1.769946377777332769e-01,-7.869476889021847707e-03,6.801110007571473659e-01,4.720261602628797459e-01,7.303727605304494164e-01,-2.292306917468720298e-02,-8.826709064879369182e-02,4.931609078553296222e-01,-8.230877162530965407e-02,5.829513146217389918e-01,9.769542525429955604e-02,5.515845239753519591e-01,6.123876850625008528e-01,4.484562200955077849e-01,5.792041469177849899e-01,6.646135838401520668e-02,-1.912861931877676835e-02,2.480316143028377940e-01,-7.335405256748302183e-02,4.779273661728509759e-01,5.851626127516279530e-01,1.450781814668483105e-01,4.770524342856316546e-01,4.289903853294717989e-02,7.976982805974581758e-01,-2.948883368900471688e-02,5.599099146126900184e-01,1.913376690780266565e-01,7.211597715897681560e-02,1.164553471517704164e-01,2.161973800727978734e-01,4.852045975750767792e-01,4.689500577362126776e-01,8.152642870445462320e-01,6.585733688413705211e-01,1.389514567637107900e-01,8.116045823452403551e-01,3.164642691880912295e-01,-2.336644652900963029e-02,2.278975502716142076e-01,8.751984667975424292e-01,4.696577926677333314e-01,1.716640000524041476e-01,3.466203642565097165e-01,4.904423749269838373e-01,5.378001798440983361e-01,8.101295843013850417e-01,2.162039003862523678e-01,-1.964413611948532257e-01,6.336398168939684217e-01,3.509053785054142005e-01,2.485763112719736323e-01,5.870647814655074459e-01
1.568859235400685004e-01,4.136637097925107143e-01,5.480486402000193102e-01,-1.419507076763306119e-01,2.026342060741220530e-01,7.876437001051239672e-01,5.969680744126765193e-01,2.133429609038539343e-01,7.065508787992319517e-01,4.043493725375907899e-01,3.062683230611026874e-01,-6.320042848218311582e-02,2.560751150955229427e-01,5.937276830776480052e-01,-3.594065402631493183e-02,2.468657947001448305e-01,1.409985715838863729e-01,3.449882927229003249e-01,3.949077763016861087e-01,8.027433089751385697e-01,3.754527156661561227e-01,6.497478940764579436e-01,-4.055128314320133320e-02,5.345048952425277555e-01,5.198752254706946463e-01,-2.311856268952339200e-02,-5.137770821082326966e-02,3.038627827950340574e-02,1.124202383950784478e-01,2.433401337811341436e-01,4.105576426637032594e-01,4.727220590246220683e-02,3.388277236250885061e-01,1.087580313774927643e-01,1.552810740213947938e-01,6.839612970042932005e-01,6.357678171493871266e-01,7.609114823465110700e-01,5.420274555863220656e-02,1.664630090150373554e-01,7.433290708080342313e-01,-5.800703601277912985e-02,1.814536188453959031e-01,8.635146377731963696e-01,7.576056292103944267e-01,5.272804299759351609e-01,6.800317432378454041e-02,-1.378840631667124228e-01,3.348204784970215675e-01,-5.108372060670994530e-02,2.697332212735418025e-02,6.229071771533454260e-01,1.791037432302708121e-01,7.239125741550267445e-01,5.595153442643190089e-02,3.078386858231834181e-02,1.989593125827310571e-01,1.993037988008238559e-01,1.420889607229109675e-01,5.983206768791208274e-01,-8.456379005495917589e-02,4.043611553018781613e-01,4.258979338891430433e-01,5.554937846370133769e-01,-5.074267950191910237e-02,8.256208336844129692e-01,3.569132898887293903e-01,4.005981070108062259e-01,5.070550908414418467e-01,8.622825937859691647e-01,7.379572613700119410e-01,8.494300862648378470e-01,6.949794173928636187e-01,7.326620442429134794e-01,8.789291030853647602e-01,6.122726266265132722e-01,4.608420805314532021e-01,5.608792442487939844e-01,-4.273937581621425723e-03,1.596261686143801151e-01,5.488953416919524209e-01,-5.330046781368080744e-01,3.829805312063140899e-01,-1.724090638575838039e-02
1.393864592314656217e-02,8.126221596206996134e-01,1.282431072596689481e-01,2.652803875254217819e-02,3.725677352254980201e-01,7.364259072810314111e-01,5.935723214294029715e-01,3.648867681962231213e-02,-5.726902941305606065e-02,3.834822840480984762e-01,6.753337940072455803e-01,8.354061853128820214e-01,6.627199310509469532e-01,2.424284456089875750e-01,1.196479173226938780e-01,5.279767856638177825e-01,8.051575747120626181e-01,3.575694381398111799e-01,3.975380652605552401e-01,6.208344500766524998e-01,5.010506863946528888e-01,5.224695273099909665e-01,6.639323720489861413e-01,4.048382961032842009e-01,8.912542708124419066e-01,1.266831923409928173e-01,2.153081017663280583e-01,4.240821962198507156e-01,2.543740522330312226e-01,8.222972824125293068e-01,7.941874811713618421e-01,7.930518480012702653e-01,1.799187343542227591e-01,2.333359746409839619e-01,1.320637233092924745e-01,-2.083746860636785311e-02,6.019415794761877603e-01,6.503811191089599042e-01,3.738543217118361350e-01,3.084771847397637656e-01,5.606377134042109800e-01,-2.965145064657357873e-02,3.582439140888389884e-01,4.763714637700773302e-01,4.146511298734722462e-01,7.002043449379288798e-02,-8.032557673990650682e-02,6.060746381481912914e-02,4.601529154577296277e-01,4.797365795240012692e-02,7.489481953930591240e-01,4.122485651489040670e-01,6.418066908868305109e-01,7.531757395680477307e-01,-7.595270592570453963e-03,5.516019570193900767e-01,2.002599514818038662e-01,1.952154709106689867e-01,2.094250587466496283e-01,6.512231216321410221e-01,6.593005666323135117e-01,3.307508435771358557e-01,-3.184751729900829609e-02,1.315840857682289422e-01,2.414660848395078913e-02,2.102246684933748722e-01,6.205281240194996384e-01,5.147396806479465764e-02,4.188470867467622427e-01,9.697113243490648737e-02,3.621520093790911443e-01,6.130780329106348958e-01,6.553207994492621369e-02,6.977166770203260260e-01,-1.181346095199003049e-01,3.869923230849689477e-02,1.299818860246410857e-01,5.080914897204561465e-01,3.637776305650785025e-01,6.881523313780100182e-01,1.457369642622767802e-01,4.671620544705760159e-01,8.145071240000119062e-01,1.898702451221964127e-01
2.652481246083628341e-01,1.779953202325571804e-01,7.405695346244566268e-01,-6.834191631717741189e-02,1.616789677035224693e-01,7.658418328473143299e-01,6.895090861724240128e-01,5.094551650908449858e-01,8.532677971715174614e-01,2.561768834590157362e-01,3.096156458986180082e-01,4.142326637159137737e-01,5.279078413050793950e-01,7.790528225536810236e-01,6.665391041005872541e-01,5.742898902575638287e-01,5.475173306833677200e-01,6.594383589694796655e-01,8.535922895027154844e-01,4.164941847616167037e-01,4.873689917168431696e-01,6.323021004800898348e-01,5.833056123694391193e-01,3.701574822205563886e-01,3.691842728670122753e-01,7.903999795124828642e-01,1.977366769155990966e-01,6.140279358191339520e-01,7.901506345901296302e-02,7.034204489418721673e-01,7.884831275982971954e-01,1.761322826065529756e-02,1.430795526508201188e-01,-7.695158552996089751e-02,4.569810591096958308e-01,4.680657904700118999e-01,7.764099058753867189e-01,5.360300726688214112e-01,1.606392570547535426e-01,6.689932028191987179e-01,7.496311849151398032e-01,6.968609969601635701e-02,6.544151593950943147e-01,1.084682460862450987e-01,-1.511791726818562109e-02,1.702335244496006594e-01,-2.468102380248756930e-02,8.454052813223646989e-01,6.136190207193445989e-01,-1.426560739106080139e-02,7.224277005183039613e-01,8.621077622363249038e-01,7.206630217099718738e-01,7.372833245381854583e-01,8.397579424324879138e-01,6.839446630654327786e-01,3.317732561139844494e-01,7.356861541038222096e-01,5.329541580475035678e-01,6.072931720120224863e-01,-1.799335098072220307e-02,8.481999049966044701e-01,2.167425893507234080e-01,7.344235286074196623e-01,4.269123585642040641e-01,3.237408291351295819e-01,-1.287856080835265427e-01,7.150146928221261522e-01,3.248633623978181562e-01,6.249282521937014057e-01,7.096038515488463094e-01,6.879809984350039320e-01,2.549413655931307421e-01,5.387387604769430793e-02,3.248833683146261642e-01,3.087802930290199921e-01,1.394477461767635318e-01,5.850351347544436864e-01,8.011726279322912703e-01,2.515689958972539553e-01,2.738559213046221075e-01,2.636045195888245263e-01,-2.629906044496909626e-03,5.024823007189842539e-01
6.386488245394386087e-01,3.184157793846095763e-01,3.827597225580588458e-01,8.024916034451815561e-01,2.459735610817556650e-01,5.723142427668682641e-01,5.857618069934188432e-01,5.821465478799807691e-01,5.845433028648845397e-01,2.599205555273323975e-01,5.410814646781574311e-01,6.359993111880908601e-02,2.400553361174006251e-01,-1.880071940050151991e-01,4.413665992529399729e-01,3.265411771325960610e-01,3.575948437721577777e-01,3.594506537533097013e-01,-3.527492837881444215e-02,2.637032785443179650e-01,4.229423203988896818e-01,-1.909196788712046872e-02,4.788355952684230088e-01,4.983442983520524616e-01,6.232456712973039048e-01,5.988888158303080633e-01,7.145098925742137119e-01,6.092635221607047846e-01,-1.532877034052058107e-01,3.442619413119885063e-01,3.559585152161613975e-01,7.780946152436774010e-01,1.081959984217006031e-03,2.336943822058578646e-01,-1.130504844711435189e-03,6.941364447408937544e-01,-6.880484974170558710e-02,3.105957881923594455e-01,4.793530382419064484e-02,4.390373296253911872e-02,-6.778446424084962063e-02,3.671211779556797783e-01,1.146649099607590094e-01,-1.414275583303329364e-01,3.800552707537155350e-01,6.761970862685749983e-01,6.009980619607818708e-02,7.146517099281338714e-01,-3.777484539112157397e-02,-5.332364621335811128e-02,5.955331974183296628e-01,7.677627938252589157e-01,7.927305326462006363e-01,3.709599034729549327e-01,5.633902860524517830e-01,7.426617916920579265e-01,5.153927906294603067e-01,-1.185149110100791187e-01,1.814904591205435680e-01,4.237539584056156938e-01,7.843504987283047569e-01,-6.708007695622143773e-02,1.901574388114632141e-01,-1.338216628827401111e-01,3.482146457635987291e-01,3.754767080853383954e-01,-1.571944547548342896e-01,7.846753578843251864e-01,-6.420666172907110725e-02,6.554386586796834280e-01,3.839356416044795335e-03,7.130375120436637237e-01,6.883193389830644104e-02,-1.437556527856402241e-02,6.170443374876432019e-01,5.133992292836759841e-01,-4.501151674390127533e-02,-5.710392003583641962e-04,6.276632626458756858e-01,4.834594539771894794e-01,1.391891123565062172e-01,3.430623482999431428e-02,5.846142271257169787e-01,2.196515504304693556e-01
9.068429859480249267e-01,7.856430271522775177e-01,2.521774048798212930e-02,7.156110173700030996e-01,8.140911881809723694e-01,4.451097654364558620e-01,4.884110565216466249e-01,4.749599147234809249e-01,8.262698560443958451e-01,5.935698630880490434e-01,5.398061678618132353e-01,2.541961999973154848e-02,7.853210716012001269e-01,-1.615797809802769214e-01,4.010336364707146606e-01,-2.012366654110285813e-01,4.725038567142996193e-01,-1.456407374650210695e-01,1.972340168897428470e-01,7.957631692824289615e-01,-1.301090657685733953e-01,1.137991998875116477e-02,3.756267824097691554e-01,1.813984989174414197e-01,-1.120788537638927468e-01,2.254631107248249514e-02,6.360357161481520194e-01,8.017754775593571859e-01,6.437334944818657867e-01,4.535872747771829694e-01,7.584297025159041361e-01,7.166390845906205342e-01,7.798327497486491344e-01,-2.420894851284214333e-01,-1.576339144377310320e-01,-5.342373805465085342e-03,2.186037916903126321e-01,7.734611417550810719e-01,4.932458550052972179e-01,8.769388161701966444e-01,-3.301058381218939519e-02,5.578118722254947759e-01,3.864339709929124900e-01,-8.478715769910173672e-02,2.285628011433883666e-02,4.170586627454373474e-01,5.632234740762247505e-01,4.431488033802573057e-01,5.435916178504294205e-01,7.536250561828665706e-01,-2.571133660399536058e-01,5.273364004776017258e-03,-1.547226600419965639e-02,2.291083380384409396e-01,3.620126881321687473e-01,7.636103949807664382e-01,7.613639316577188731e-01,3.135627505405130799e-01,8.099204517626581445e-01,1.677611560519656764e-01,7.361763369647331134e-02,5.833109051268335898e-01,6.767160017939010119e-01,-1.041975727793852252e-01,-2.551168730762684023e-01,1.968113807993705222e-01,5.263106614892054669e-01,-1.347314073114803772e-02,-2.099434795715848512e-01,-1.804401918694964468e-01,6.508208491642685223e-01,-2.236078077480105064e-01,5.385582517480000941e-01,2.868934527393138811e-01,7.860410888392863615e-01,5.509644171125153284e-02,8.088576797083892878e-01,5.377738495020611964e-01,8.348281806137272110e-01,3.710188914375656122e-01,-6.386776788448501885e-02,4.152994042897918403e-01,4.369761912209578769e-01,5.085234358072789895e-01
