3.316062510859813517e-01,3.632271006789612455e-01,3.124172456577164469e-01,4.084030494155321267e-01,4.524491222998779372e-01,4.130068100425316469e-01,3.916387185072431887e-01,3.363152119946796748e-01,3.746481705636230952e-01,3.768738622455823917e-01,4.389889779637191625e-01,4.013207583790902588e-01,4.449147149101005394e-01,4.720239356072855608e-01,4.594521943762526761e-01,4.964892545188536177e-01,4.479559138555437303e-01,2.915784506238962570e-01,2.286037649299745012e-01,4.811243615676705221e-01,3.894778609782951206e-01,2.934667300851939720e-01,2.719806136296837873e-01,3.210903705293707278e-01,3.860678038647394894e-01,1.941020356908035871e-01,4.621566644946867308e-01,4.273510494736090792e-01,2.985108675147628565e-01,3.955129471120904516e-01,4.548226811453409679e-01,4.483487799724652501e-01,4.520869677234067296e-01,2.069684192101354792e-01,3.186946645568090597e-01,3.658130982630213857e-01,4.409335667172814555e-01,3.860751281082969166e-01,4.385242157338313795e-01,5.291768820075006818e-01,4.562306410699465964e-01,3.292942308589753009e-01,4.964127108787582676e-01,3.707640916248094443e-01,4.893523285095242592e-01,4.716624548853744492e-01,4.853243321803204502e-01,3.565672457450273503e-01,3.400946825952553265e-01,4.232417703642731288e-01,4.587583684691925456e-01,3.780414485518719392e-01,4.444181266927113572e-01,3.853312645180023144e-01,3.143345368138851237e-01,4.013043058258476403e-01,5.489961614339741169e-01,4.395635493436657049e-01,4.841963749781340587e-01,4.647780802708573189e-01,2.841322120101192894e-01,4.371176725609116631e-01,5.080086021672272079e-01,6.557337340411688587e-01,4.087575365978418640e-01,4.895213294730542120e-01,3.053798828151809697e-01,5.315141355880559360e-01,2.613076637754672138e-01,3.560610506165248768e-01,4.256453462675088839e-01,4.160634117365920037e-01,4.022663331883846172e-01,4.004205443269296394e-01,4.638065321451705358e-01,3.649658272250896895e-01,3.854010036641858372e-01,3.995929367313240110e-01,3.937829227078649130e-01,4.732651531695791780e-01,3.737498158660501613e-01,4.552681099676745280e-01,3.812724137382305645e-01,4.177310799281414022e-01,3.540061529603231727e-01,5.089818007419767421e-01,2.987571966397895573e-01,4.880704227085073676e-01,5.353788927202242087e-01,5.071458774852705131e-01,3.677576073122588163e-01,5.747828102766281422e-01,4.430469348949546693e-01
6.337320838896153274e-01,6.041390241195010447e-01,4.534583796652608689e-01,2.232198301968912058e-01,3.708965782672016820e-01,3.548596377682304293e-01,3.954244098479121061e-01,3.822385447033466166e-01,4.382096483395916953e-01,4.179637317378020467e-01,4.286479991827547020e-01,4.219073836953181056e-01,5.079982381767540467e-01,4.082978277012924706e-01,4.167462812146347506e-01,4.408825892159184967e-01,5.267788939746580468e-01,4.747482727725319540e-01,3.183577137239662624e-01,4.786002041689013109e-01,3.487955224568373702e-01,4.479113550739698968e-01,4.366672594227297144e-01,5.132230697592244928e-01,4.751087129956880206e-01,3.742447584844322273e-01,4.520482109733023335e-01,3.566653716921722173e-01,6.076191763308985694e-01,5.883257164499825498e-01,4.964171445019258666e-01,4.782312104000864816e-01,4.424123883670698643e-01,4.875626017725640526e-01,2.824720634231780991e-01,4.057698424752928523e-01,4.601177433777733361e-01,3.961794016350225767e-01,4.100748663953394102e-01,2.415067710211423191e-01,4.217259321744221134e-01,3.326078802409651591e-01,4.241998961691141323e-01,4.534597136266633188e-01,4.179361523912308862e-01,4.101765409514037120e-01,3.811517242339509393e-01,4.093117952093203726e-01,3.719097649163407571e-01,3.355926298286721066e-01,2.944810906159640029e-01,3.683585293637762215e-01,5.065899300254921300e-01,4.171571591229483178e-01,4.781792645613099912e-01,3.692115771100870081e-01,2.724962662783140810e-01,4.429277070977284958e-01,2.534510242290690107e-01,5.055799141171590794e-01,3.919681077558667126e-01,4.546480494127642658e-01,4.902322562595512467e-01,4.546113200150289635e-01,5.218013332606717958e-01,3.571981841667432600e-01,3.444856178645622213e-01,3.554591117534527389e-01,4.137943054416765576e-01,3.286775923995123860e-01,5.115287040621536718e-01,4.922521112485768180e-01,4.822105609542943760e-01,4.927809193289441336e-01,5.833066031614070335e-01,3.842082853908418416e-01,3.369684024144944945e-01,5.080296822645433696e-01,1.643833635637348412e-01,3.452980171765619999e-01,4.645551953883678142e-01,4.040116509899912556e-01,4.257383614662638704e-01,2.549667595321140623e-01,3.120359576877311247e-01,2.486797006182623893e-01,6.716218733102334859e-01,4.577077353979112639e-01,5.259254721822934631e-01,5.582704101874151892e-01,4.872019940536322369e-01,3.635229520219336874e-01,4.529754329688085446e-01
2.493313850305787505e-01,3.696781562272505317e-01,5.246706577967180651e-01,6.099449086901165273e-01,3.330553284945696468e-01,3.989949652977037298e-01,3.372777352064908474e-01,3.938079785309205882e-01,1.923364499066071431e-01,3.709662857180315854e-01,4.770143134652807815e-01,3.876644483186112433e-01,3.992918934673237441e-01,3.820322721693092949e-01,3.893131539484379622e-01,3.145711949185545087e-01,2.808957023761499694e-01,4.426958658012091763e-01,2.754086672407091707e-01,3.117593370623621407e-01,3.344794858837565332e-01,3.319535826399609424e-01,4.071363981722326275e-01,4.358426096601065725e-01,4.413666488426312706e-01,4.478526188180252388e-01,4.580638603687630095e-01,3.855164248614071365e-01,4.383539006760263090e-01,3.735190161084323002e-01,3.645165686739891830e-01,3.555973750481086215e-01,3.885759434957689606e-01,4.021379445391068397e-01,4.607690992793401774e-01,4.730394015787082740e-01,3.112406857026328022e-01,4.100911806877454713e-01,4.935002637201368336e-01,4.155481391818558468e-01,4.483417690509794995e-01,3.195513131577760735e-01,4.002231286782371722e-01,3.922476517148469899e-01,3.904227320856730743e-01,3.320214021199021093e-01,4.133122572239179005e-01,2.531536915167122426e-01,3.396539814717407513e-01,3.270379712724865162e-01,2.961822603128380638e-01,2.248754501426052654e-01,4.200549701474334818e-01,5.541985850982714679e-01,4.779470467784796006e-01,2.986422514946746043e-01,4.410825407961190270e-01,4.775026823805376130e-01,4.055299151457985030e-01,3.736206250856779487e-01,2.959717513458606231e-01,5.399083040213054074e-01,4.743059159203871222e-01,2.447220959488803360e-01,3.383692345404769042e-01,3.842802730272887879e-01,4.376514029453537624e-01,4.687586595085667107e-01,3.433265537919505395e-01,5.280025865823227971e-01,3.324162878371843544e-01,5.502890431465056187e-01,4.956389703603025776e-01,3.706896281960291306e-01,3.791264316976423743e-01,3.693604712991504502e-01,4.477416232279781694e-01,5.197016578034997503e-01,3.903794695513925772e-01,3.594978990264519614e-01,2.918928812041322041e-01,4.118987510911022443e-01,2.491041141179214657e-01,3.946251884249326047e-01,4.081145476599325472e-01,3.780265432733757036e-01,3.972674172571241114e-01,2.925685644318582468e-01,4.240529724915263476e-01,4.224530281939500309e-01,4.001529172172249016e-01,3.729763857042443509e-01,4.073064784430073804e-01
3.266814456795976152e-01,4.811725636774954462e-01,5.000125202628525889e-01,3.321955611244125084e-01,5.044615153453488876e-01,4.355202317286317459e-01,2.834767289320203054e-01,3.186550390959099754e-01,4.554672180013102367e-01,3.868337693319934267e-01,3.483644037506792857e-01,4.732440419191266123e-01,5.194387426681815745e-01,4.237962775581217700e-01,5.336937188770733975e-01,3.908961969904281020e-01,3.141227231714534551e-01,4.053397379116715493e-01,2.602397785838123090e-01,5.322925370334695705e-01,6.499497445545040497e-01,2.002120551706303986e-01,3.982716601711991378e-01,5.161145657937843412e-01,3.694674992846733175e-01,3.156458441571222129e-01,4.162743986038731081e-01,4.452809772124714516e-01,3.524043433698605954e-01,5.066754881177706338e-01,4.642655781455408692e-01,4.854218823176768005e-01,4.355464049776694435e-01,4.508581326667827072e-01,3.683314751148975552e-01,6.032381879489893128e-01,4.787751975417715578e-01,3.819372738634362330e-01,5.083653336518377808e-01,3.947481642377194122e-01,3.658923951634545091e-01,5.444534617827584411e-01,3.873658834300804932e-01,4.526757067580383098e-01,4.196756342015643404e-01,3.650911468926156256e-01,5.348777895300645957e-01,4.683116659889174915e-01,4.741947741359220370e-01,4.174096542055200643e-01,4.641325908951531853e-01,2.590617144028679597e-01,4.467556104963871788e-01,4.473823202596845516e-01,4.878143665212911761e-01,4.115193571861319177e-01,4.617181287996252603e-01,5.578870577004310105e-01,5.889348136668431932e-01,4.967653822487523296e-01,3.048278977440964099e-01,3.464409657252330299e-01,4.955671575550285035e-01,4.118646053563935205e-01,4.225217986643278190e-01,4.957450578515314454e-01,2.761538142368425430e-01,5.621658176416084451e-01,4.646392487767239121e-01,3.992989136619107815e-01,4.358306951609459134e-01,4.639650290830221735e-01,5.081194311492411853e-01,5.648931483045525059e-01,4.461051228626628506e-01,5.553919803426859980e-01,3.199165977164107888e-01,3.464820437301328049e-01,4.263530633594329045e-01,4.203835040017823710e-01,4.485072456816966979e-01,4.403023428032220021e-01,4.968488340741397669e-01,3.848469285565948583e-01,3.568660624381316815e-01,3.692129399953444913e-01,4.356960402578411440e-01,6.081105967715862981e-01,3.518682568477937145e-01,4.164309869298982170e-01,3.697831429854361307e-01,5.043761344428666638e-01,4.010685434196096244e-01
3.786393516834659634e-01,3.448263001498285130e-01,5.251991635119874768e-01,4.249663058069250710e-01,4.953827500694019670e-01,4.408878998576191144e-01,3.536288186298742198e-01,2.948293981845378497e-01,3.539778284565362476e-01,3.530586650465367682e-01,4.180424373739547450e-01,4.067424177880276659e-01,3.607392401745349031e-01,5.150720104344393979e-01,4.024383547701425590e-01,4.276601671908896174e-01,5.678388723550070738e-01,4.321308965176836048e-01,4.408665569532179695e-01,3.326278772329584466e-01,3.781694997128935976e-01,4.900812888089474129e-01,4.499467861472560282e-01,4.807959900102790063e-01,4.007507031350940330e-01,4.325237999364666130e-01,4.864845038449265857e-01,4.921354841863207485e-01,4.727703758687171742e-01,3.096157513426735508e-01,3.528043648518509046e-01,4.228552436434125927e-01,5.119564285286808403e-01,2.692718853101081500e-01,4.694435668972062881e-01,3.399236163757477502e-01,4.927865318288841001e-01,4.198835062565580145e-01,5.129464703603757725e-01,3.202864920994329401e-01,4.301922755941682275e-01,4.310636846008599754e-01,4.129593271233030771e-01,4.312738388024882630e-01,3.342949372232383309e-01,3.580827332885175851e-01,4.183265514520864148e-01,5.295263191188891438e-01,4.530825519078452435e-01,3.583751136316435382e-01,3.606126638854864619e-01,5.187487532163643777e-01,4.620740006366677588e-01,6.013773632071285347e-01,4.004698190323783269e-01,2.885266873119964881e-01,5.480679894149955711e-01,5.440306674178019275e-01,3.010002340100004781e-01,3.059327951870333684e-01,3.314241214621025944e-01,4.905046113218403669e-01,3.792479539782018239e-01,3.499673620069979063e-01,5.044466905992599504e-01,3.119924186623048157e-01,5.037696124430088851e-01,2.975083910928613684e-01,4.864200435453880367e-01,4.907515621131315897e-01,3.847833641662695703e-01,3.416334001603026915e-01,3.966996736824279224e-01,2.425019081433118229e-01,4.279377347814051769e-01,4.364503585455687951e-01,3.324205986120192247e-01,3.545574674594537679e-01,4.831325524972058805e-01,2.748909887357956494e-01,4.604287454425424753e-01,4.285006122154034758e-01,5.359292410379321581e-01,4.099705301780915967e-01,6.099296771595202893e-01,3.285609408412621946e-01,2.027431396037446820e-01,3.729572958099560687e-01,4.274093093423643186e-01,5.546016341544185435e-01,3.091901316747995843e-01,4.869755064818609980e-01,3.149357508870846423e-01
3.798338489658797945e-01,2.924959897372818585e-01,3.862778615149481953e-01,4.519375888372755279e-01,3.668678720695582873e-01,2.986935957066639280e-01,2.373067753538910529e-01,4.841377589782674962e-01,3.932011986495700384e-01,2.630380078914359432e-01,4.033962844612676291e-01,3.263513420371931817e-01,5.050114869191982825e-01,4.319654946792464423e-01,6.014724726576341496e-01,4.037929465755821234e-01,2.149223115092249448e-01,4.913452696876128845e-01,4.118977360603550686e-01,4.149549697255380809e-01,2.234815713361006373e-01,4.224198630032947044e-01,4.075735293132939363e-01,5.099355069077030622e-01,4.366121238820244721e-01,3.677310663662026746e-01,4.780713426144301281e-01,3.932746745457333937e-01,2.759732508358969105e-01,3.306758005163435987e-01,5.687675094420344690e-01,3.340727387675065385e-01,4.557148872048839006e-01,3.490273962975052879e-01,5.491423805878329345e-01,2.612070875829556882e-01,4.746381019871651619e-01,3.782147884655619463e-01,4.147566312179185588e-01,3.788662862833363509e-01,4.792633653929350701e-01,5.398952018968793398e-01,3.667865965428997455e-01,3.863723296573599031e-01,3.163743457149975624e-01,5.265203633227508728e-01,4.086554260077622791e-01,3.135840086259878978e-01,5.076890537055535058e-01,3.457981080497345427e-01,2.882295268682111833e-01,4.022024738825394352e-01,3.450102654421801640e-01,3.893591531746112833e-01,3.481442969654840458e-01,5.095621245058070681e-01,3.076974898850349804e-01,3.743888530864349362e-01,3.169119939747148118e-01,5.027288402227538811e-01,4.176179796579360670e-01,4.917033641384301323e-01,3.268646107732222084e-01,4.595094207537167574e-01,4.311456030316425103e-01,4.225399694809672257e-01,4.245421552065499204e-01,5.563003265308628098e-01,3.480651887511280740e-01,4.498340047320025792e-01,4.013492157495500146e-01,4.223955933850007116e-01,4.810893870789994531e-01,4.413855566070239433e-01,4.384040381042729195e-01,3.821252116646489672e-01,5.153044287704275916e-01,3.527548373345830157e-01,5.162432208124106969e-01,4.603993345018407291e-01,4.187086286650508193e-01,5.261298498848001604e-01,4.470161602875771800e-01,3.740973355675527579e-01,3.529738173001787938e-01,4.428091532140505659e-01,5.220404572710445334e-01,4.715849377991118696e-01,4.965027331277071521e-01,5.362380280577345726e-01,3.745161104078040815e-01,3.646132847644002473e-01,3.303642970505479282e-01
2.638666449163667993e-01,3.040938046127742433e-01,2.888128799376261657e-01,1.245237449683685715e-01,6.007388772475559247e-01,3.667723109845779095e-01,4.609521655234064541e-01,5.075088223003050292e-01,2.511295769034986858e-01,5.375048871817897922e-01,3.026696562818165237e-01,3.199550056216051153e-01,5.400649282024996278e-01,5.119838175753460563e-01,3.206512917331452717e-01,4.052191458912418054e-01,3.764264053845104985e-01,4.426771896644147164e-01,4.446474417068763674e-01,4.147479159347589039e-01,4.301813248110403221e-01,3.852053146400612471e-01,3.432190469211993111e-01,3.870040019532735576e-01,4.795512172048833621e-01,2.979133708230408684e-01,3.790185278823656190e-01,3.896839435232634097e-01,4.756998373968175930e-01,3.479773060994372780e-01,5.510838676166985861e-01,3.869651582831259429e-01,3.269932611827710556e-01,3.983600486224459503e-01,5.864991812177093866e-01,3.875970683694424102e-01,5.698856980489351853e-01,3.801563398266756266e-01,3.892881324914437280e-01,2.437452752800338962e-01,4.018429158049472982e-01,3.510972467723388890e-01,5.090498021038452059e-01,3.687120283378938490e-01,3.259901381189175829e-01,3.384052830570687953e-01,4.181716127434565444e-01,4.946630265087443301e-01,2.367431016492624052e-01,3.771578027821782531e-01,3.699768035868231109e-01,4.583733403999600831e-01,4.419918526335311348e-01,3.947982475368485566e-01,4.073388686273790027e-01,3.544471976178699135e-01,4.466114721079448846e-01,1.738017546135646185e-01,4.160006693371066655e-01,3.203686801059276168e-01,2.818730099615075479e-01,3.066419395255117752e-01,3.900636791252795610e-01,4.300274865506954480e-01,3.278786428769602246e-01,3.448375546253686919e-01,5.212508135942369725e-01,5.358490602120103974e-01,4.129191740298339686e-01,5.938754937970329717e-01,4.511108523213502863e-01,4.235456526009491740e-01,4.463974689655627603e-01,4.587512634904799547e-01,3.706680910838676124e-01,4.763300314031848615e-01,3.866775033930289207e-01,4.864281967793448458e-01,3.640755947382270930e-01,4.373850993113675423e-01,3.935412053133077737e-01,2.720828849171980091e-01,4.779612736845527676e-01,5.215086592095062867e-01,4.225357468657888749e-01,3.838555935876197256e-01,6.588050968687804154e-01,3.774286727622288562e-01,3.007232137902855484e-01,5.792879582760599444e-01,3.936722555642458432e-01,5.325025979287179023e-01,4.119371670664312424e-01
4.967429756623050197e-01,4.036906917471384526e-01,4.996440180721474777e-01,4.926676840122357626e-01,3.124790191848261789e-01,4.969099488429895572e-01,3.848931996321615645e-01,4.501186160316877349e-01,5.292506866205123339e-01,4.160607250219842679e-01,4.967220159630743037e-01,4.398845494695471925e-01,4.076499866823333762e-01,4.307944996781321034e-01,4.888297170756695231e-01,4.982337862428298236e-01,4.777036105988587966e-01,4.479188790928602670e-01,4.950783854669493778e-01,3.273080534070260117e-01,5.914337016694409810e-01,3.940023048833035113e-01,4.472581561487085078e-01,3.328346498023836419e-01,3.000527765871128238e-01,4.436321228241778547e-01,4.280172873600031624e-01,2.778095683560679041e-01,3.111428971646351682e-01,4.257503475434087359e-01,4.666405607176905557e-01,4.193861478285750288e-01,3.630982929610608867e-01,4.186044085748775734e-01,3.590222074483366277e-01,4.312775824447254158e-01,3.798745403209408122e-01,5.021054151999896353e-01,4.295754544996647217e-01,4.776132560417038486e-01,3.029443494034649298e-01,3.865500777181081760e-01,4.232999704176448330e-01,2.469792087903288358e-01,5.089050889760073915e-01,5.706930506872929243e-01,4.312597999625836787e-01,5.128192727503205761e-01,2.467732421841927204e-01,4.682850059201262294e-01,4.736075626950894679e-01,5.823120425416357104e-01,3.055565177829483448e-01,5.345613473465519183e-01,4.756019925443746854e-01,4.710338938516792640e-01,4.387860176132001300e-01,3.247906822098207136e-01,4.811792134803022924e-01,2.752676926538977775e-01,3.924088358915405195e-01,3.583095357091685140e-01,4.291488207491946927e-01,4.969856806363078805e-01,3.972000317387094914e-01,4.754244601845714069e-01,3.152723923630762481e-01,6.413273911209378397e-01,4.990109874503262932e-01,2.952597748263652844e-01,3.850597891432723241e-01,3.342628441350296575e-01,3.642303040687556726e-01,4.450342899454984291e-01,4.722711399457231729e-01,4.569831760567738543e-01,3.478924285127081295e-01,5.278805677792720585e-01,3.580199857869563740e-01,4.210833026921697586e-01,4.584910514014088889e-01,5.367688837710072880e-01,4.688246426023552904e-01,5.245548901954427690e-01,4.012719712208373535e-01,5.727443739717087423e-01,3.487876130594911306e-01,4.942518933269723358e-01,2.337749452505096803e-01,3.354755822990289627e-01,3.006595311628732503e-01,3.681134930080789402e-01,4.065737214102648212e-01
1.832619935816839629e-01,5.101803290587613171e-01,3.286903170430694465e-01,4.080016754560772951e-01,4.729483480427330022e-01,3.591444274225121247e-01,4.966709394322907367e-01,4.002736858300668388e-01,2.905982615515875223e-01,4.853088552650205445e-01,4.138022821112621319e-01,4.261095460449811911e-01,4.076995293982455526e-01,4.150396160389861477e-01,4.208641560250396818e-01,5.771779606853648659e-01,3.289914491461535806e-01,3.560013347608417256e-01,2.980382906551152788e-01,2.589354051662022260e-01,3.182314637417307801e-01,3.809550050834737411e-01,3.317636673883678777e-01,5.710548758024709404e-01,4.009304181475985551e-01,3.132787881236196448e-01,5.495802915246352782e-01,4.005298291446315329e-01,3.948293602993761531e-01,3.158338733495635320e-01,4.119587792837439699e-01,4.038071401360694423e-01,3.451737584243007029e-01,3.405007044952929607e-01,5.146301241501798351e-01,4.906116566097320497e-01,3.755774758457527951e-01,5.118594156819564756e-01,3.175838727260387184e-01,3.528570700247610770e-01,3.286853117438257033e-01,2.575048144459616828e-01,4.418425431401573067e-01,4.635980978649056894e-01,2.487871293960859653e-01,4.063118530028564379e-01,4.581888428935460555e-01,2.882273162506397979e-01,4.683767451987579378e-01,4.204695332416480968e-01,2.597245478328169543e-01,3.463973567249505336e-01,5.015068234068533748e-01,4.468209643057157732e-01,3.600405708460318599e-01,4.572709179445140770e-01,4.469255599492840125e-01,5.111583338596616954e-01,4.089742826038699208e-01,3.643856990325235468e-01,3.917216225864271761e-01,3.905868048374621648e-01,6.106660191792442349e-01,5.190777975497844476e-01,3.638812000951650583e-01,3.950148115068612409e-01,4.809974552129235859e-01,6.034477702087958084e-01,4.485745325499039815e-01,4.122636718223777197e-01,2.388908542140685820e-01,4.658744602319508377e-01,4.090599773267101225e-01,4.389516025988826620e-01,4.048299479723690419e-01,3.821389858550611196e-01,4.399402351645412268e-01,3.357185667262875817e-01,3.937456471979459138e-01,4.879426370708460081e-01,4.267186711694360701e-01,3.583053073605640959e-01,4.777196866646164497e-01,5.508594728333561230e-01,3.867346225653222613e-01,3.346451127373448187e-01,3.927780472361134811e-01,4.571474108750347987e-01,4.363383378506467958e-01,3.663920545408378970e-01,3.316217457733361407e-01,3.938796616774927761e-01,4.309555643024324256e-01
4.608572702968732893e-01,4.443942223648797429e-01,3.811570235840706644e-01,2.875043436694587617e-01,4.496965740449133109e-01,4.028933674763735540e-01,4.563879582718439742e-01,4.233369148041623564e-01,4.339845854804685876e-01,2.620064599642410452e-01,4.462564608892118367e-01,4.531840409506796008e-01,4.979455456316255746e-01,4.440757386358638037e-01,3.473620275129077895e-01,5.230714392912702015e-01,1.852766093325289576e-01,4.639540876588179041e-01,4.066705951325348400e-01,4.554787612735327618e-01,4.056679053150298864e-01,2.545616477710947456e-01,4.688404480860656198e-01,6.091921227578119824e-01,3.024886076833994686e-01,5.106685795861375388e-01,3.523050382170914707e-01,4.285953971276814656e-01,5.044410711554089266e-01,1.491898071646678703e-01,5.057076975079137782e-01,3.618218328326615607e-01,2.653093463994664059e-01,5.236465263190392960e-01,2.713425275625935829e-01,3.010963023313734110e-01,2.559645105579212987e-01,3.384944191891525178e-01,3.979559366284451949e-01,4.274164401193552565e-01,3.398767268479020442e-01,3.208283875102132532e-01,3.717331640953514538e-01,2.128921547911122869e-01,3.231900857363345647e-01,2.341190368887664242e-01,3.772222746305322616e-01,4.627127669951642819e-01,3.636977285557757567e-01,2.449933332186627899e-01,5.219106640283770471e-01,4.412729652842556360e-01,3.155733528999556392e-01,3.045519877522309682e-01,3.521831833945744394e-01,3.080600683137755258e-01,3.395781957093911840e-01,2.919517556621136767e-01,4.083626639321479845e-01,3.777522378812218640e-01,4.996452827335920999e-01,3.948576187335113286e-01,2.987143285872164156e-01,3.799884848110474111e-01,2.374620043682962034e-01,4.465489999726193204e-01,4.815362347301537782e-01,3.275759227178778321e-01,4.584303447870232695e-01,4.380721709802018471e-01,4.783814770316489606e-01,5.336804900403860907e-01,3.368093620376326758e-01,4.115274980043332476e-01,5.281666936849105376e-01,3.633549617058801640e-01,2.983498532337995335e-01,4.489273263543492321e-01,4.546563735655608784e-01,4.769012748338567476e-01,3.519923772779951499e-01,5.125906338818816410e-01,2.727571188610238839e-01,4.859300666461705553e-01,3.518019328344838548e-01,4.072989048495174180e-01,3.705934242038314563e-01,3.855861826088828881e-01,4.677111447626902674e-01,4.289473373789591260e-01,5.351218908747875647e-01,3.154583629394051569e-01,3.474308237915469388e-01
